,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
384,859,1-Jul-22,,10477,3,3,765563,0,22.557147,,Chingrighata ,88.398467,INTERIOR WORLD,31-Oct-20,7396849,PS Jiva,,,,
385,1947,1-Dec-25,1,8525,4,4,1044432,1,22.583168,1,Salt Lake,88.411678,INTERIOR WORLD,31-Oct-20,16600000,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
386,736,1-Sep-23,,9615,,2,898713,0,22.507324,,New Alipore,88.324521,INTERIOR WORLD,31-Oct-20,7075000,Merlin Pristine,,,,
387,1105,1-Sep-23,,9955,,3,898713,0,22.507324,,New Alipore,88.324521,INTERIOR WORLD,31-Oct-20,11000000,Merlin Pristine,,,,
388,1203.14,1-Dec-23,,4600,3,3,1036219,0,22.571903,,New Town,88.48164,Propnex,13-Nov-20,5533800,Gurukul Heights,New Town,4.03,3,3.9
389,1496.911,1-Dec-20,1,4199,,3,1036220,1,22.623262,,Chinar Park,88.438403,Meghla Realty,11-Nov-20,6287400,Char Chinar,Chinar Park,4.64,2.888888889,4.1
390,1504,1-Dec-20,1,4199,,2,1036220,1,22.623262,,Chinar Park,88.438403,Meghla Realty,11-Nov-20,6316800,Char Chinar,Chinar Park,4.64,2.888888889,4.1
391,1027,1-Dec-23,,7050,,3,899100,0,22.616083,,Dum Dum,88.390544,SPL Nirman LLP,4-Nov-20,7240350,Eden The Forest,Dum Dum,4.01,1.444444444,3.733333333
392,3150,1-Dec-22,,5495,5,5,281921,1,22.5936264,1,New Town,88.4766028,Jain Group,29-Oct-20,17309250,Jain Dream One,New Town,4.03,3,3.9
393,1135,1-Dec-22,,5495,2,2,281921,1,22.5936264,1,New Town,88.4766028,Jain Group,29-Oct-20,6236825,Jain Dream One,New Town,4.03,3,3.9
394,1310,1-Dec-24,,5050,3,3,1035439,1,22.465147,1,E M Bypass,88.393669,Propnex,11-Nov-20,6615500,Ganguly 4Sight Vivante,Garia,4.39,1.888888889,4.088888889
395,600,0,1,5500,1,2,0,,22.608046,,Dum Dum Park,88.415535,,8-Oct-20,3000000,RAYCONE PARK APARTMENT,Dum Dum,4.73,2.222222222,4.133333333
396,963,1-Dec-21,1,3600,2,2,504371,1,22.591565,1,New Town,88.456034,GPS Group,2-Nov-20,3466800,GPS Meena Fortuna,,,,
397,1295,1-Jan-22,2,3400,2,3,772021,1,22.576779,1,New Town,88.495268,Rohra Developers Pvt Ltd,10-Nov-20,4403000,Rohra Nibas,New Town,4.03,3,3.9
398,639,1-Jun-21,,5100,,2,292045,0,22.641998,,Rajarhat,88.466071,Homing Birds Properties,5-Nov-20,3258900,Freshia,Chinar Park,4.03,3,3.9
399,592,1-Apr-23,1,11148,2,2,806771,1,22.570644,1,New Town,88.463962,Homing Birds Properties,31-Oct-20,6600000,PS ONE 10,New Town,4.03,3,3.9
400,1741,1-Jan-25,,6381,3,3,1048210,1,22.567551,1,New Town,88.463143,Homing Birds Properties,29-Oct-20,9336983,Purti Veda,,,,
401,1073,1-Jan-25,,6034,2,2,1048210,1,22.567551,1,New Town,88.463143,Homing Birds Properties,29-Oct-20,5754499,Purti Veda,,,,
402,1205,0,1,5810,2,3,380299,,22.62723,,Sinthee,88.385776,,27-Oct-20,7000000,Vinayak Enclave,,,,
403,1370,0,2,3600,3,3,175781,1,22.440842,1,Joka,88.298127,Propnex,11-Nov-20,4932000,DTC Southern Heights,Joka,4.18,1.777777778,4
404,886,1-May-21,,3700,,2,1008859,0,22.57841,,Salt Lake,88.468537,Value Homes Realty,16-Nov-20,3278200,Value Homes Aarushi,New Town,4.03,3,3.9
405,1590,1-Apr-21,,5500,3,3,1047808,0,22.607008,,Bangur,88.413498,Tirath Project,6-Nov-20,8745000,Tirath Vatika,Bangur,4.99,2.444444444,4.166666667
406,942,1-Jan-23,1,3500,2,2,1036228,1,22.469172,1,Garia Station,88.398249,Kolkata Housing,9-Nov-20,3297000,Skyliner,,,,
407,2120,1-Dec-22,,5495,3,3,281921,1,22.5936264,1,New Town,88.4766028,Jain Group,29-Oct-20,11649400,Jain Dream One,New Town,4.03,3,3.9
408,1059,0,2,2625,2,3,6766,1,22.427989,1,Pailan,88.303351,Purple Propshop LLP,9-Nov-20,2779875,Larica Green Pailan,Joka,4.18,1.777777778,4
409,841,0,1,2625,2,2,6766,1,22.427989,1,Pailan,88.303351,Purple Propshop LLP,9-Nov-20,2207625,Larica Green Pailan,Joka,4.18,1.777777778,4
410,1263,1-Jan-25,,4950,3,3,1048210,1,22.567551,1,New Town,88.463143,Purple Propshop LLP,9-Nov-20,6251850,Purti Veda,,,,
411,977,1-Jan-25,,4950,2,2,1048210,1,22.567551,1,New Town,88.463143,Purple Propshop LLP,9-Nov-20,4836150,Purti Veda,,,,
412,1214,1-Dec-20,,5619,2,2,378747,0,22.567405,,New Town,88.517943,Purple Propshop LLP,4-Nov-20,6800000,Elita Garden Vista Phase 2,New Town,4.03,3,3.9
413,1742,1-Dec-20,1,5216,4,3,378747,1,22.567405,1,New Town,88.517943,Purple Propshop LLP,4-Nov-20,9100000,Elita Garden Vista Phase 2,New Town,4.03,3,3.9
414,1405,1-Aug-21,,4100,2,3,42492,0,22.625582,,Rajarhat,88.490761,Purple Propshop LLP,4-Nov-20,5760500,Siddha Happyville,New Town,4.03,3,3.9
415,1125,1-Aug-21,,4100,2,2,42492,0,22.625582,,Rajarhat,88.490761,Purple Propshop LLP,4-Nov-20,4612500,Siddha Happyville,New Town,4.03,3,3.9
416,793,1-Oct-22,3,5472,3,3,760474,1,22.440159,1,Joka,88.294323,Purple Propshop LLP,4-Nov-20,4145000,The 102,,,,
417,1335.464,1-Jul-22,,4498,3,3,1034888,1,22.624419,,Chinar Park,88.43898,Right Enter,2-Nov-20,6007500,Right Chinar Apartment,Chinar Park,4.64,2.888888889,4.1
418,1698,1-Dec-25,1,8374,4,3,1044432,1,22.583168,1,Salt Lake,88.411678,Dream Weavers Realty Consultants Private Limited,2-Nov-20,14076420,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
419,1395,1-Sep-21,1,4866,2,3,93528,1,22.645631,1,B T Road,88.382354,Dream Weavers Realty Consultants Private Limited,13-Nov-20,7000000,Siddha Eden Lakeville,Baranagar,4.51,1.444444444,3.922222222
420,1030,1-Sep-21,1,5024,2,2,93528,1,22.645631,1,B T Road,88.382354,Dream Weavers Realty Consultants Private Limited,13-Nov-20,5200000,Siddha Eden Lakeville,Baranagar,4.51,1.444444444,3.922222222
421,1125,1-Aug-21,,4100,2,2,42492,0,22.625582,,Rajarhat,88.490761,Dream Weavers Realty Consultants Private Limited,2-Nov-20,4612500,Siddha Happyville,New Town,4.03,3,3.9
422,1214,1-Dec-20,,5703,2,2,378747,0,22.567405,,New Town,88.517943,Dream Weavers Realty Consultants Private Limited,2-Nov-20,6800000,Elita Garden Vista Phase 2,New Town,4.03,3,3.9
423,725,1-Mar-22,1,2662,2,2,85008,1,22.341433,1,Baruipur,88.457786,Dream Weavers Realty Consultants Private Limited,2-Nov-20,1930000,Shrachi Dakshinatya,,,,
424,1125,0,,4100,2,2,42492,0,22.625582,,Rajarhat,88.490761,Propnex,11-Nov-20,4612500,Siddha Happyville,New Town,4.03,3,3.9
425,1022,1-Jan-23,1,3500,2,3,1036228,1,22.469172,1,Garia Station,88.398249,Kolkata Housing,9-Nov-20,3577000,Skyliner,,,,
426,1401,0,,3100,3,3,281621,0,22.691781,,Madhyamgram,88.46864,Kolkata Housing,9-Nov-20,4343100,Navita,,,,
427,1124,0,1,3737,2,3,33544,,22.4432872,,Narendrapur,88.3919486,,26-Sep-20,4200000,Manjuri Garden,,,,
428,1356,1-Jan-25,,4609,3,3,761455,1,22.440106,1,Joka,88.29385,Dream Weavers Realty Consultants Private Limited,2-Nov-20,6249804,Godrej Seven,,,,
429,1650,0,1,7575,3,3,17666,,22.49194,,Survey Park,88.393071,AS Realtors,3-Nov-20,12500000,Ambuja Udita,,,,
430,970,1-Aug-22,,3012,,2,901730,0,22.678689,,Madhyamgram,88.460761,M/s S Chatterjee,16-Nov-20,3150000,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
431,1190,1-Aug-22,,3195,,3,901730,0,22.678689,,Madhyamgram,88.460761,M/s S Chatterjee,16-Nov-20,3700000,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
432,584,1-Dec-21,,3218,,1,901730,0,22.678689,,Madhyamgram,88.460761,M/s S Chatterjee,16-Nov-20,1543200,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
433,1660,0,1,4600,2,3,376877,1,22.632059,1,New Town,88.454149,Dynamic Realty Ventures,9-Nov-20,7636000,GLS Ruposi Bangla Phase 1,Chinar Park,4.64,2.888888889,4.1
434,1277,1-Sep-21,1,5250,2,2,55520,1,22.454918,1,Garia,88.386375,Sharat Varma,10-Nov-20,6704250,Ganguly 4 Sight Grand Castle,Garia,3.73,1.333333333,3.933333333
435,1515,0,2,4489,2,3,7914,,22.431358,,Ramchandrapur,88.39672,,17-Nov-20,6800000,Rajwada Heights,Narendra Pur,3.8,1.333333333,3.944444444
436,986,1-Dec-22,,2350,2,3,1008088,1,22.411118,1,Joka,88.249644,South Kolkata Real Estate,19-Oct-20,2317100,OAS Lake Life Township,Joka,4.18,1.777777778,4
437,790,0,1,4303,2,3,0,,22.48516,,Bijoygarh,88.366378,,21-Apr-20,3400000,Standalone Building,Naktala,4.93,2.222222222,4.222222222
438,1004.549,1-Jul-22,,4497,2,2,1034888,1,22.624419,,Chinar Park,88.43898,Right Enter,2-Nov-20,4518000,Right Chinar Apartment,Chinar Park,4.64,2.888888889,4.1
439,700,0,0,5857,2,2,0,,22.465702,,Santoshpur,88.36943,,17-Nov-20,4100000,on request,Naktala,4.82,1.777777778,4.033333333
440,712,0,1,3793,2,2,47518,,22.511184,,Maheshtala,88.21613,,22-Oct-20,2700000,Hiland Greens,Tara Tala,3.7,1.111111111,3.988888889
441,970,0,1,6701,2,2,98398,,22.491504,,Maniktala,88.393259,,17-Nov-20,6500000,Bimala Apartment,Santoshpur,4.6,1.777777778,3.955555556
442,650,1-Dec-25,,6015,,2,777592,0,22.484821,,Behala Chowrasta,88.294591,Bhumi Realtors.,2-Nov-20,3910000,Merlin Next,,,,
443,791,1-Dec-25,,6015,,3,777592,0,22.484821,,Behala Chowrasta,88.294591,Bhumi Realtors.,2-Nov-20,4758000,Merlin Next,,,,
444,1536,1-Jun-23,,8593,,4,866463,0,22.502032,,New Alipore,88.340406,Bhumi Realtors.,2-Nov-20,13200000,Merlin Elements,,,,
445,1036,1-Jun-23,,8494,,3,866463,0,22.502032,,New Alipore,88.340406,Bhumi Realtors.,2-Nov-20,8799784,Merlin Elements,,,,
446,1003,1-Jan-25,,5782,3,3,1048210,1,22.567551,1,New Town,88.463143,Bhumi Realtors.,2-Nov-20,4964850,Purti Veda,,,,
447,895,1-Jan-25,,5363,2,2,1048210,1,22.567551,1,New Town,88.463143,Bhumi Realtors.,2-Nov-20,4430250,Purti Veda,,,,
448,1800,0,1,3333,2,3,0,,22.61237176,,Baguihati,88.42480302,,17-Nov-20,7500000,ASHALATA APARTMENT,Baguihati,4.73,2.222222222,4.133333333
449,1060,0,2,4716,2,3,11466,,22.708474,,Sodepur,88.378311,,13-Nov-20,5000000,Godrej Prakriti,Sodepur,4.46,1.444444444,4.166666667
450,1297,0,1,7710,2,3,417359,,22.590444,,Maniktala,88.376481,,17-Nov-20,10000000,Disha Apartment,,,,
451,1920,0,1,6510,3,3,8360,,22.628549,,Jessore Road,88.417697,,12-Nov-20,11900000,Emami City,Nagerbazar,4.73,2.222222222,4.133333333
452,1091,1-Mar-21,1,3100,2,2,455838,1,22.447353,,Thakurpukur,88.287786,Castrol  Credit Pvt Ltd,12-Nov-20,3382100,Castrol Metro Heights,Joka,4.18,1.777777778,4
453,700,0,1,3000,1,2,0,,22.636815,,Dum Dum Cantt.,88.412077,,12-Nov-20,2100000,Uma Apartment,Dum Dum,4.01,1.444444444,3.733333333
454,1020,1-Oct-20,1,3500,1,2,1035237,1,22.26338,,Kamalgazi,88.23345,Sai Reality,25-Jul-20,3570000,Sai Tower,Falta,0,0,0
455,1147,0,1,4097,2,3,8492,,22.68034,,Madhyamgram,88.462364,,12-Nov-20,4700000,Citadel Silver Estate,Barasat,4.27,1.444444444,3.955555556
456,850,0,1,3000,2,2,0,,22.591795,,Kestopur,88.43397,,25-Aug-20,2500000,SHREYAS APARTMENT,Kestopur,4.92,2.666666667,4.088888889
457,845,1-Dec-21,1,2525,2,3,522161,1,22.711201,1,Barasat,88.50069,Rangdhanu Group,31-Oct-20,2133625,Rangdhanu Tower,,,,
458,1200,0,2,3334,2,2,0,,22.4869926,,Behala Chowrasta,88.3131558,,17-Nov-20,4000000,Siddhyasharay Apartment,Behala,4.73,1.666666667,4.133333333
459,1100,0,0,9091,2,2,0,,22.502525,,Ballygunge Circular Road,88.358925,,5-Oct-20,10000000,BALLYGUNGE APARTMENT,Lake Gardens,5,2.555555556,4.322222222
460,1139,1-Aug-22,2,3292,2,3,901730,,22.678689,,Madhyamgram,88.460761,Susanta Chatterjee,9-Nov-20,3750000,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
461,700,0,1,3500,2,2,506779,,22.48746,,Ajoy Nagar,88.390231,,13-Nov-20,2100000,Sammillani Park,Ajoy Nagar,4.6,1.777777778,3.955555556
462,1556,1-Dec-25,1,8548,4,3,1044432,1,22.583168,1,Salt Lake,88.411678,INTERIOR WORLD,31-Oct-20,12899240,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
463,459,1-Dec-21,1,3532,1,1,901730,,22.678689,,Madhyamgram,88.460761,Susanta Chatterjee,9-Nov-20,1621205,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
464,1105,0,1,3711,2,3,292747,,22.416875,,Rajpur,88.400177,,12-Oct-20,4100000,White Meadows,Narendra Pur,3.8,1.333333333,3.944444444
465,1650,0,2,2046,2,3,0,,22.685234,,Agarpara,88.37653,Individual Consultant,7-Oct-20,3375000,Suryakiran,,,,
466,865,1-Apr-23,2,11747,3,3,806771,1,22.570644,1,New Town,88.463962,Homing Birds Properties,31-Oct-20,9509810,PS ONE 10,New Town,4.03,3,3.9
467,1038,0,1,4191,2,2,120193,,22.4616,,Garia,88.388477,,10-Sep-20,4350000,Starlit Apartments,Garia,4.39,1.888888889,4.088888889
468,1228,0,1,5500,2,3,1024652,,22.4730953,,Naktala,88.3688527,,17-Nov-20,6754000,Adityanath Villa,,,,
469,1100,0,2,3637,2,3,0,,22.658693,,Mahajati Nagar,88.41405,,17-Nov-20,3500000,Basundhara Apartment,,,,
470,566,1-Aug-22,1,3445,1,2,901730,,22.678689,,Madhyamgram,88.460761,Susanta Chatterjee,9-Nov-20,1950000,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
471,2273,8-Dec-20,3,4840,3,3,0,,22.569,,Action Area III,88.510296,,8-Nov-20,11000000,Uniworld City,New Town,4.03,3,3.9
472,520,1-Mar-22,1,2425,2,1,85008,1,22.341433,1,Baruipur,88.457786,Dream Weavers Realty Consultants Private Limited,2-Nov-20,1261000,Shrachi Dakshinatya,,,,
473,1106,1-Jan-25,1,5103,2,2,761455,1,22.440106,1,Joka,88.29385,Dream Weavers Realty Consultants Private Limited,2-Nov-20,5643918,Godrej Seven,,,,
474,1353,0,1,6652,2,3,100757,,22.476463,,Bansdroni,88.358314,,1-Oct-20,8500000,Vishnu Enclave,Tollygunge,4.9,2.111111111,4.222222222
475,850,1-Oct-21,,2950,2,2,1046807,1,22.612631,1,Rajarhat,88.445595,Kushal Properties,21-Oct-20,2507500,Krishti Palace,New Town,4.03,3,3.9
476,920,0,1,2600,2,3,0,,22.89188,,Chinsurah,88.39675,,2-Nov-20,2392000,"Adyam Regency, Chinsurah, Kolkata West",Chinsura,1.58,1.111111111,1.944444444
477,743,1-Dec-21,1,2525,2,2,522161,1,22.711201,1,Barasat,88.50069,Rangdhanu Group,31-Oct-20,1876075,Rangdhanu Tower,,,,
478,1638,0,,6500,,3,1049163,0,22.585152,,Howrah,88.273586,Prabha Builders & Developer,21-Oct-20,10647000,Prabha Ashoka Heighs,,,,
479,991,1-Oct-21,1,2950,2,3,1046807,1,22.612631,1,Rajarhat,88.445595,Ipcon realty solution,17-Nov-20,2923450,Krishti Palace,New Town,4.03,3,3.9
480,850,1-Oct-21,,2950,2,2,1046807,1,22.612631,1,Rajarhat,88.445595,Ipcon realty solution,17-Nov-20,2507500,Krishti Palace,New Town,4.03,3,3.9
481,1242,1-Jun-22,1,3750,2,3,1010928,1,22.641526,1,B T Road,88.377438,Ipcon realty solution,17-Nov-20,4657500,Sai Ram Saraswati Apartment,,,,
482,1072,1-Jun-22,1,3750,2,2,1010928,1,22.641526,1,B T Road,88.377438,Ipcon realty solution,17-Nov-20,4020000,Sai Ram Saraswati Apartment,,,,
483,1325,0,1,2944,2,3,0,,22.683744,,Sodepur,88.38697,,30-Oct-20,3900000,Raj Laxmi Abasan,,,,
484,1230,0,1,3252,2,3,0,,22.69725,,Madhyamgram,88.458145,,2-Nov-20,4000000,Dream Exotic,Barasat,4.27,1.444444444,3.955555556
485,1990,0,,5800,3,3,8360,1,22.628549,1,Jessore Road,88.417697,Ranisati Properties,10-Nov-20,10746000,Emami City,Nagerbazar,4.73,2.222222222,4.133333333
486,1452,1-Dec-20,,5578,,4,294085,0,22.470755,,E M Bypass,88.397107,Ascon Realty,16-Nov-20,8100000,Unimark Lakewood Estate,,,,
487,880,1-Dec-20,,5558,,2,294085,1,22.470755,,E M Bypass,88.397107,Ascon Realty,16-Nov-20,4900000,Unimark Lakewood Estate,,,,
488,1360,1-Dec-21,1,4999,2,3,522823,1,22.633414,1,Chinar Park,88.459187,Ascon Realty,5-Nov-20,6798640,Ascon Era,,,,
489,2760,1-Dec-21,3,5000,3,4,6748,1,22.632786,1,Rajarhat,88.4704,SPL Nirman LLP,4-Nov-20,13800000,Siddha Galaxia,New Town,4.03,3,3.9
490,1415,1-Dec-21,1,5000,3,3,6748,1,22.632786,1,Rajarhat,88.4704,SPL Nirman LLP,4-Nov-20,7075000,Siddha Galaxia,New Town,4.03,3,3.9
491,791,1-Dec-25,,6016,,3,777592,0,22.484821,,Behala Chowrasta,88.294591,Niaz Estates,28-Oct-20,4758000,Merlin Next,,,,
492,1490,1-Jul-22,,8724,4,4,765563,0,22.557147,,Chingrighata ,88.398467,Niaz Estates,28-Oct-20,12830390,PS Jiva,,,,
493,1116,1-Jul-22,,10477,3,3,765563,0,22.557147,,Chingrighata ,88.398467,Niaz Estates,28-Oct-20,11692332,PS Jiva,,,,
494,2323,1-Dec-21,,12900,3,3,199713,1,22.535643,1,Bhawanipore,88.339081,Niaz Estates,28-Oct-20,29966700,Victoria Vistas,Bhawanipur,5,2.555555556,4.255555556
495,867,1-Jun-22,,10068,,2,506591,0,22.489545,,Tollygunge,88.336865,Niaz Estates,13-Nov-20,8400000,Merlin The One,,,,
496,2056,0,,9241,4,4,47750,0,22.58112,,New Town,88.498343,Niaz Estates,28-Oct-20,18999496,Tata Avenida,New Town,4.03,3,3.9
497,1588,1-Dec-25,1,8563,4,3,1044432,1,22.583168,1,Salt Lake,88.411678,Niaz Estates,28-Oct-20,13700000,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
498,848,0,1,2900,2,2,799118,,22.77133,,Barrackpore,88.369557,,11-Nov-20,2460650,Teen Kanya,,,,
499,2396,1-Dec-20,,7870,3,3,335621,0,22.567901,,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,22-Oct-20,18856520,Merlin 5th Avenue,"Sector 5, Salt Lake",4.96,3.111111111,4.355555556
500,750,1-Nov-23,,2866,2,2,808763,0,22.419527,,Joka,88.284572,S Four Realty,12-Nov-20,2149000,Solaris Joka,,,,
501,1487,0,,5000,2,3,475196,1,22.628961,1,Rajarhat,88.446314,S Four Realty,12-Nov-20,7435000,Purti Aqua,,,,
502,1105,0,1,5430,2,2,4402,,22.43993,,Narendrapur,88.395803,,6-Nov-20,6300000,Sherwood Estate,,,,
503,637,1-Oct-22,2,5515,2,2,760474,1,22.440159,1,Joka,88.294323,Purple Propshop LLP,4-Nov-20,3348000,The 102,,,,
504,1110,0,1,3100,2,2,281621,1,22.691781,1,Madhyamgram,88.46864,Kolkata Housing,9-Nov-20,3441000,Navita,,,,
505,2000,0,,3500,4,4,1048960,1,22.594747,1,Howrah,88.262587,Prabha Builders & Developer,20-Oct-20,7000000,Prabha Jayawati Niwas,Kona Exp Way,3.83,1.555555556,3.866666667
506,1150,0,2,2740,2,3,0,,22.715715,,Barasat,88.48778,,26-Sep-20,3150000,Radhashree Apartment,Barasat,4.27,1.444444444,3.955555556
507,565,0,1,2525,1,1,522161,1,22.711201,1,Barasat,88.50069,Rangdhanu Group,17-Nov-20,1426625,Rangdhanu Tower,,,,
508,771,1-Aug-22,2,3284,2,2,901730,,22.678689,,Madhyamgram,88.460761,Susanta Chatterjee,9-Nov-20,2531971,Poroshpathor Regency Phase 2,Barasat,4.27,1.444444444,3.955555556
509,955,1-Jan-21,,2800,,2,1048270,0,22.446924,,Sonarpur,88.392635,AR Realtors,2-Nov-20,2674000,Pacheria Kusumba Greens,Narendra Pur,3.8,1.333333333,3.944444444
510,1588,1-Dec-25,1,8600,4,3,1044432,1,22.583168,1,Salt Lake,88.411678,ENVISION REALTY MANAGEMENT PVT. LTD.,19-Oct-20,13700000,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
511,592,1-Apr-23,1,11148,2,2,806771,1,22.570644,1,New Town,88.463962,ENVISION REALTY MANAGEMENT PVT. LTD.,19-Oct-20,6600000,PS ONE 10,New Town,4.03,3,3.9
512,865,1-Apr-23,2,11747,3,3,806771,1,22.570644,1,New Town,88.463962,ENVISION REALTY MANAGEMENT PVT. LTD.,19-Oct-20,9509810,PS ONE 10,New Town,4.03,3,3.9
513,712,0,1,3933,2,2,171335,,22.514014,,BataNagar,88.216838,,21-Sep-20,2800000,Highland Green,,,,
514,1573,1-Sep-21,2,5250,2,3,55520,0,22.454918,,Garia,88.386375,Sharat Varma,10-Nov-20,8258250,Ganguly 4 Sight Grand Castle,Garia,3.73,1.333333333,3.933333333
515,1003,1-Jan-25,,6380,3,3,1048210,1,22.567551,1,New Town,88.463143,Prime Realtors,9-Nov-20,4964850,Purti Veda,,,,
516,895,1-Jan-25,,5363,2,2,1048210,1,22.567551,1,New Town,88.463143,Prime Realtors,9-Nov-20,4430250,Purti Veda,,,,
517,870,1-Jun-21,,5100,2,3,292045,1,22.641998,1,Rajarhat,88.466071,Homing Birds Properties,5-Nov-20,4437000,Freshia,Chinar Park,4.03,3,3.9
518,509,0,1,2259,1,1,6164,,22.730184,,Barasat,88.455814,,6-Nov-20,1150000,Magnolia City,,,,
519,815,0,1,4238,2,2,353553,,22.614266,,Baguihati,88.428596,,19-Oct-20,3500000,Mitra Parul Apartment,Baguihati,4.84,2.111111111,4.211111111
520,880,1-Dec-20,,8856,,2,294085,1,22.470755,,E M Bypass,88.397107,Dream Weavers Realty Consultants Private Limited,2-Nov-20,4900000,Unimark Lakewood Estate,,,,
521,1459,1-Jun-23,,7265,,4,896062,0,22.629836,,Dum Dum,88.414216,Dream Weavers Realty Consultants Private Limited,13-Nov-20,10600000,Merlin Urvan,Dum Dum,4.01,1.444444444,3.733333333
522,1267,1-Jun-23,,7246,,3,896062,0,22.629836,,Dum Dum,88.414216,Dream Weavers Realty Consultants Private Limited,13-Nov-20,9223000,Merlin Urvan,Dum Dum,4.01,1.444444444,3.733333333
523,694,1-Jun-23,,7361,,2,896062,0,22.629836,,Dum Dum,88.414216,Dream Weavers Realty Consultants Private Limited,13-Nov-20,5030000,Merlin Urvan,Dum Dum,4.01,1.444444444,3.733333333
524,2203,0,2,4085,3,3,5182,,22.567407,,New Town,88.517945,,17-Nov-20,9000000,Elita Garden Vista,New Town,4.03,3,3.9
525,800,0,1,3625,2,2,874345,,22.56831,,Action Area III,88.5106,Individual Consultant,4-Nov-20,2900000,Sapurjee Sukhobisti,,,,
526,1980,1-Oct-22,3,0,3,3,1028486,1,22.574862,,New Town,88.466345,Housing Estate.in,17-Nov-20,0,Revera One Prime,New Town,4.03,3,3.9
527,1532,1-Oct-22,2,0,2,2,1028486,1,22.574862,,New Town,88.466345,Housing Estate.in,17-Nov-20,0,Revera One Prime,New Town,4.03,3,3.9
528,1947,1-Dec-25,1,8525,4,4,1044432,1,22.583168,1,Salt Lake,88.411678,Housing Estate.in,2-Nov-20,16600000,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
529,1559,1-Dec-25,1,8531,4,3,1044432,1,22.583168,1,Salt Lake,88.411678,Housing Estate.in,2-Nov-20,13299829,Merlin The Fourth,"Sector 3, Salt Lake",4.85,3.111111111,4.188888889
530,1003,1-Jan-25,,6380,3,3,1048210,1,22.567551,1,New Town,88.463143,Housing Estate.in,2-Nov-20,4964850,Purti Veda,,,,
531,895,1-Jan-25,,5363,2,2,1048210,1,22.567551,1,New Town,88.463143,Housing Estate.in,2-Nov-20,4430250,Purti Veda,,,,
532,720,0,1,2777,1,2,0,,22.662896,,Mahajati Nagar,88.438185,,31-Oct-20,2000000,Bholanath Apartment,,,,
533,1150,0,,5652,2,2,8360,1,22.628549,1,Jessore Road,88.417697,Timberland Projects Pvt Ltd,3-Nov-20,6210000,Emami City,Nagerbazar,4.73,2.222222222,4.133333333
534,1536,1-Jun-23,,8593,,4,866463,0,22.502032,,New Alipore,88.340406,Timberland Projects Pvt Ltd,3-Nov-20,13200000,Merlin Elements,,,,
535,1273,1-Jun-23,,8642,,3,866463,0,22.502032,,New Alipore,88.340406,Timberland Projects Pvt Ltd,3-Nov-20,11100000,Merlin Elements,,,,
536,1164.5,1-Jun-23,,10020,2,3,753996,1,22.492559,1,Tollygunge,88.339088,Timberland Projects Pvt Ltd,3-Nov-20,9938615,Morya,,,,
537,1967,1-Jun-23,,10194,3,4,753996,0,22.492559,,Tollygunge,88.339088,Timberland Projects Pvt Ltd,3-Nov-20,19959149,Morya,,,,
538,1271,1-Aug-21,,4720,3,3,42492,1,22.625582,1,Rajarhat,88.490761,Timberland Projects Pvt Ltd,3-Nov-20,6000000,Siddha Happyville,New Town,4.03,3,3.9
539,930,1-Aug-21,1,5053,2,2,42492,1,22.625582,1,Rajarhat,88.490761,Timberland Projects Pvt Ltd,3-Nov-20,4700000,Siddha Happyville,New Town,4.03,3,3.9
540,1490,1-Jul-22,,8724,4,4,765563,0,22.557147,,Chingrighata ,88.398467,Timberland Projects Pvt Ltd,3-Nov-20,12830390,PS Jiva,,,,
541,970,1-Jul-22,,10309,3,3,765563,0,22.557147,,Chingrighata ,88.398467,Timberland Projects Pvt Ltd,3-Nov-20,10000000,PS Jiva,,,,
542,1742,1-Dec-20,1,5497,4,3,378747,1,22.567405,1,New Town,88.517943,Timberland Projects Pvt Ltd,3-Nov-20,9100000,Elita Garden Vista Phase 2,New Town,4.03,3,3.9
543,1390,1-Dec-21,1,4972,2,3,6748,1,22.632786,1,Rajarhat,88.4704,Timberland Projects Pvt Ltd,3-Nov-20,6900000,Siddha Galaxia,New Town,4.03,3,3.9
544,1024,1-Jun-22,,9090,,3,506591,0,22.489545,,Tollygunge,88.336865,Timberland Projects Pvt Ltd,13-Nov-20,9302000,Merlin The One,,,,
