,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
1619,861.76,0,,8821,,2,271835,0,12.939126,,Balagere,77.737663,Proptiger,9-Nov-20,7622433,Sobha Dream Acres,,,,
1620,658.965958,0,,8823,,1,271835,0,12.939126,,Balagere,77.737663,Proptiger,9-Nov-20,5813430,Sobha Dream Acres,,,,
1621,1031,1-Dec-20,,9166,3,3,459577,1,12.890441,1,Kanakpura Road,77.538142,Proptiger,7-Nov-20,9430557,Rohan Akriti,,,,
1622,879,1-Dec-20,,9756,2,2,459577,1,12.890441,1,Kanakpura Road,77.538142,Proptiger,7-Nov-20,8575524,Rohan Akriti,,,,
1623,1205,1-Mar-23,2,8630,3,3,330349,1,13.078341,1,Thanisandra,77.635516,Proptiger,7-Nov-20,10400000,Vajram Newtown,,,,
1624,917,1-Mar-23,2,8410,2,2,330349,1,13.078341,1,Thanisandra,77.635516,Proptiger,7-Nov-20,7848000,Vajram Newtown,,,,
1625,1170,0,2,5641,2,2,390661,1,12.745641,1,Kanakpura Road,77.48782,Proptiger,7-Nov-20,6599970,Meadows Plumeria Lifestyle,Kanakapura Road,4.42,1.666666667,3.811111111
1626,1630,0,2,5485,3,3,390661,1,12.745641,1,Kanakpura Road,77.48782,Proptiger,7-Nov-20,8200000,Meadows Plumeria Lifestyle,Kanakapura Road,4.42,1.666666667,3.811111111
1627,1321,1-Jul-23,1,6564,2,3,760648,1,12.863535,1,Kanakpura Road,77.543773,Proptiger,4-Nov-20,8985000,Salarpuria Sattva Misty Charm,,,,
1628,960,1-Jul-23,,6674,2,2,760648,0,12.863535,,Kanakpura Road,77.543773,Proptiger,4-Nov-20,6625000,Salarpuria Sattva Misty Charm,,,,
1629,554,1-Jul-23,,6557,1,1,760648,0,12.863535,,Kanakpura Road,77.543773,Proptiger,4-Nov-20,3783000,Salarpuria Sattva Misty Charm,,,,
1630,1360,0,1,7249,2,3,40106,1,12.903096,1,Bommanahalli,77.624992,Proptiger,4-Nov-20,9859240,SNN Raj Grandeur,,,,
1631,1290,0,2,7272,2,2,40106,1,12.903096,1,Bommanahalli,77.624992,Proptiger,4-Nov-20,9377500,SNN Raj Grandeur,,,,
1632,627,1-Feb-24,,10922,,2,809230,0,13.09837,,Thanisandra,77.641657,Proptiger,4-Nov-20,6799815,Sobha Dream Gardens,,,,
1633,461,1-Feb-24,1,10884,1,1,809230,1,13.09837,,Thanisandra,77.641657,Proptiger,4-Nov-20,5000006,Sobha Dream Gardens,,,,
1634,2262,1-May-23,,6631,4,4,812564,0,13.024474,,Whitefield,77.762022,Proptiger,5-Nov-20,15000000,Assetz Marq 2,Whitefield,4.96,2.888888889,4.2
1635,977,1-Jun-22,,7050,,2,793503,0,13.100389,,Kogilu,77.632053,Proptiger,4-Nov-20,5600000,Brigade Bricklane,,,,
1636,687,1-Jun-22,,5364,,1,793503,0,13.100389,,Kogilu,77.632053,Proptiger,4-Nov-20,3937884,Brigade Bricklane,,,,
1637,1097,1-Jun-23,1,6485,2,2,808813,0,12.934481,1,Whitefield,77.743907,Proptiger,4-Nov-20,5748280,Brigade Cornerstone Utopia,,,,
1638,1758,1-Mar-25,2,5867,3,3,1004576,1,13.029659,1,Old Madras Road,77.723625,Proptiger,4-Nov-20,8935914,Concorde Auriga,KR Puram,4.43,1.222222222,3.866666667
1639,1074,1-Mar-25,1,5875,2,2,1004576,1,13.029659,1,Old Madras Road,77.723625,Proptiger,4-Nov-20,5806044,Concorde Auriga,KR Puram,4.43,1.222222222,3.866666667
1640,1068,1-Jun-24,2,4314,2,3,902278,1,13.145463,1,Bagalur,77.683658,Proptiger,4-Nov-20,4047720,Brigade El Dorado,,,,
1641,799,1-Jun-24,1,4528,2,2,902278,1,13.145463,1,Bagalur,77.683658,Proptiger,4-Nov-20,3316649,Brigade El Dorado,,,,
1642,978,1-Dec-20,,9918,3,3,422885,1,12.964791,1,Whitefield,77.757524,Proptiger,4-Nov-20,9699804,Orchid Whitefield,Whitefield,4.96,2.888888889,4.2
1643,960,0,1,2812,2,2,1002035,,12.975311,,Shree Ananth Nagar Layout,77.616315,Anil Kumar,25-Aug-20,2700000,Elegance Elite,MG Road,4.96,3.111111111,4.322222222
1644,1396,0,,6600,3,3,404508,0,12.885164,,Sarjapur  Road,77.704313,Full Basket Property Services Private Limited,10-Nov-20,9213600,Assetz 63 Degree East,,,,
1645,685,0,,6200,1,1,404508,1,12.885164,1,Sarjapur  Road,77.704313,Full Basket Property Services Private Limited,10-Nov-20,4247000,Assetz 63 Degree East,,,,
1646,1571,1-Apr-21,2,6542,3,3,414275,1,12.897326,1,Uttarahalli,77.540408,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,10277482,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
1647,1137,1-Apr-21,1,6596,2,2,414275,1,12.897326,1,Uttarahalli,77.540408,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,7499652,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
1648,661,1-Apr-21,1,6656,1,1,414275,1,12.897326,1,Uttarahalli,77.540408,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,4400000,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
1649,1431,1-Dec-25,,8316,2,2,773712,1,13.05253,1,Bileshivale,77.677322,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,11700000,Total Environment In That Quiet Earth,,,,
