,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
520,1705,0,4,4526,3,3,9946,1,28.6151883,1,Noida Extension,77.4192007,INVESTORS HOUSE INFRA INDIA,28-Oct-20,7800375,Exotica Dreamville,Gaur City 1,4.84,1.777777778,4.022222222
521,2285,0,2,3636,5,4,375160,1,28.570271,1,Sector 1 Greater Noida West,77.444306,INVESTORS HOUSE INFRA INDIA,29-Oct-20,8308260,Trident Embassy,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
522,1125,0,3,3891,2,2,375160,1,28.570271,1,Sector 1 Greater Noida West,77.444306,INVESTORS HOUSE INFRA INDIA,29-Oct-20,3712500,Trident Embassy,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
523,1530,0,3,4248,2,3,16722,1,28.562847,1,Sector 1 Greater Noida West,77.450796,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5814000,Ace City,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
524,1350,0,4,3472,2,2,16918,1,28.6076186,1,Greater Noida West,77.4560728,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4036500,Panchsheel Greens 2,Amrapali Dream Valley,4.57,1.777777778,3.9
525,1185,0,3,3509,2,2,44306,1,28.579606,1,Greater Noida West,77.445194,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4199640,Nirala Greenshire,Amrapali Leisure Valley,4.57,1.777777778,3.9
526,2190,1-Jun-21,,4127,,4,388911,0,28.615496,,Greater Noida West,77.426759,INVESTORS HOUSE INFRA INDIA,28-Oct-20,7993500,Mahagun Mywoods Phase 1,Gaur City 1,4.84,1.777777778,4.022222222
527,1635,1-Dec-20,5,3591,3,3,43532,1,28.6007142,,Greater Noida West,77.3742414,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5799345,Fusion Homes,Sector 65,4.63,1.555555556,3.822222222
528,1155,1-Dec-20,3,3653,2,2,43532,1,28.6007142,,Greater Noida West,77.3742414,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4177635,Fusion Homes,Sector 65,4.63,1.555555556,3.822222222
529,1340,0,4,3941,2,2,29990,1,28.622129,1,Greater Noida West,77.421748,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5499360,Divyansh Flora,Gaur City 2,4.84,1.777777778,4.022222222
530,1165,0,2,4024,2,2,46110,1,28.57798,1,Greater Noida West,77.441876,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4500395,Arihant Arden,Amrapali Leisure Valley,4.93,1.777777778,4
531,1369,0,4,3944,2,3,76208,1,28.612229,1,Greater Noida West,77.381451,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5202200,Apex Golf Avenue,Sector 64,4.95,2.555555556,4.1
532,1137,0,4,4046,2,2,76208,1,28.612229,1,Greater Noida West,77.381451,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4600302,Apex Golf Avenue,Sector 64,4.95,2.555555556,4.1
533,1285,0,3,3502,2,3,48036,1,28.607283,1,Greater Noida West,77.456634,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4500070,Ajnara Le Garden,Gaur City 1,4.57,1.777777778,3.9
534,2070,0,4,7000,4,3,6990,1,28.597496,1,sector-121 Noida,77.391224,ASSET PLUS,5-Nov-20,14490000,ABA Cleo County,Sector 71,4.6,1.555555556,3.844444444
535,930,0,,4249,3,3,555433,0,28.619192,,Dwarka Mor,77.032225,Mitya Infratech Pvt Ltd,2-Nov-20,4000000,Mitya Homes,Uttam Nagar,4.78,1,3.9
536,645,1-Aug-21,,4000,,3,1048613,0,28.471087,,Sector-92 Gurgaon,77.0454,Bhagwati Buildtech,24-Oct-20,2530000,GLS South Avenue,Sector 14,4.96,2.222222222,4.088888889
537,644.51,1-Dec-20,2,4000,2,2,508447,1,28.447041,1,Sector-37D Gurgaon,76.979595,Rainbow Realty Consulting,10-Nov-20,2576000,Signature Global the Millennia,Sector 37,4.59,1.555555556,3.977777778
538,1625.6,1-Dec-22,,6381,3,3,1045268,0,28.416992,,Sector-74 Gurgaon,77.010754,Investor Avenue,5-Nov-20,10377132,M3M Skywalk,Sohna Road,4.59,1.555555556,3.977777778
539,1345.6,1-Dec-22,,6406,2,2,1045268,0,28.416992,,Sector-74 Gurgaon,77.010754,Investor Avenue,5-Nov-20,8614400,M3M Skywalk,Sohna Road,4.59,1.555555556,3.977777778
540,1275,0,2,5294,2,2,231517,1,28.287639,1,Sohna,77.068709,Investor Avenue,4-Nov-20,6622350,Ashiana Anmol,Sohna Locality,2.06,1,3.655555556
541,1925,1-Jul-21,1,4451,3,3,177455,1,28.386149,1,Sector 79 Faridabad,77.354577,BHASIN ESTATE AGENCY,2-Nov-20,8568175,Omaxe Royal Residency,Sector 81,4.37,1.888888889,3.911111111
542,1150,0,,3798,2,2,4986,0,28.609606,,Sector-16 B Gr Noida,77.445349,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4299850,Panchsheel Greens,Amrapali Dream Valley,4.8,1.555555556,3.833333333
543,1710,0,3,3512,3,3,44016,1,28.6101276,1,Sector-16 Gr Noida,77.4525646,INVESTORS HOUSE INFRA INDIA,29-Oct-20,6000390,Nirala Aspire,Sector 16,4.8,1.555555556,3.833333333
544,1090,0,4,3761,2,2,19674,1,28.612279,1,Sector-16 Gr Noida,77.456709,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4099490,Radhey Krishna Casa Greens 1,Sector 16,4.57,1.777777778,3.9
545,1079,1-Oct-20,,4909,2,2,39188,1,28.44783,1,Sector-37D Gurgaon,76.970341,PropHunt Realty,31-Oct-20,5200000,BPTP Spacio,Sector 37,4.59,1.555555556,3.977777778
546,1193,0,2,3332,3,2,46058,1,28.566432,1,Sector 1 Greater Noida West,77.448528,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4000129,Stellar Jeevan,Sector 1,4.57,1.777777778,3.9
547,2258,0,2,3322,5,4,46058,1,28.566432,1,Sector 1 Greater Noida West,77.448528,INVESTORS HOUSE INFRA INDIA,29-Oct-20,7451400,Stellar Jeevan,Sector 1,4.57,1.777777778,3.9
548,1350,0,4,2990,2,2,16918,1,28.6076186,1,Greater Noida West,77.4560728,PROPSHOP,3-Nov-20,4036500,Panchsheel Greens 2,Amrapali Dream Valley,4.57,1.777777778,3.9
549,645.84,1-Jan-21,1,3994,2,3,465547,1,28.399413,1,Sector 85 Faridabad,77.355572,DS Associates,2-Nov-20,2580000,Adore Happy Homes Grand,Sector 81,4.43,1.666666667,3.855555556
550,4259,0,6,12897,5,4,29382,1,28.459797,1,Suraj Kund,77.284662,BHASIN ESTATE AGENCY,2-Nov-20,54928323,Omaxe The Forest Spa,Sector 43,4.61,1.777777778,4
551,1110,1-Jun-21,3,3845,2,2,388911,1,28.615496,1,Greater Noida West,77.426759,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4051500,Mahagun Mywoods Phase 1,Gaur City 1,4.84,1.777777778,4.022222222
552,1790,0,5,3873,4,3,37430,1,28.576519,1,Greater Noida West,77.443829,INVESTORS HOUSE INFRA INDIA,28-Oct-20,6981000,Hawelia Valencia Homes,Amrapali Leisure Valley,4.93,1.777777778,4
553,1100,0,2,3887,2,2,37430,1,28.576519,1,Greater Noida West,77.443829,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4199800,Hawelia Valencia Homes,Amrapali Leisure Valley,4.93,1.777777778,4
554,1375,0,4,4145,2,3,46110,1,28.57798,1,Greater Noida West,77.441876,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5225000,Arihant Arden,Amrapali Leisure Valley,4.93,1.777777778,4
555,1140,0,3,3451,2,2,48036,1,28.607283,1,Greater Noida West,77.456634,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4000260,Ajnara Le Garden,Gaur City 1,4.57,1.777777778,3.9
556,1365,0,5,3731,2,2,34476,1,28.588647,1,Greater Noida West,77.429718,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5200650,Ace Aspire,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
557,598.069,1-Dec-22,,4111,2,2,1050495,0,28.4459233,,Sector-37D Gurgaon,76.9324878,Nest Realtors,12-Nov-20,2371070,Signature Global the Millennia 3,Sector 83,4.65,2.111111111,3.888888889
558,1262,1-Oct-21,3,6695,2,2,376254,1,28.383436,1,Sector-70A Gurgaon,77.01684,Nest Realtors,12-Nov-20,8200476,AIPL Zen Residences,Sohna Road,4.96,2.444444444,4.277777778
559,598.53,1-Feb-24,1,4000,2,2,1002406,1,28.413287,1,Sector-76 Gurgaon,77.041782,Roots Infratech,4-Nov-20,2396000,Pyramid Pride,Sohna Road,4.99,2.555555556,4.322222222
560,635.0701,1-Sep-24,1,3999,2,2,1023903,1,28.393693,1,Sector-76 Gurgaon,76.995721,Roots Infratech,4-Nov-20,2540000,Suncity Avenue 76,Sector 83,4.65,2.111111111,3.888888889
561,629,1-Oct-21,1,4027,2,2,239533,1,28.2561659,1,Sohna,77.0697238,Roots Infratech,4-Nov-20,2528000,Trisara Our Homes 3,Sohna Locality,2.06,1,3.655555556
562,672,1-Nov-23,,4000,,2,1049874,0,28.398193,,Sector-70 Gurgaon,77.037733,Roots Infratech,4-Nov-20,2688000,OSB The Venetian Affordable Housing,Sohna Road,4.96,2.444444444,4.277777778
563,940,0,3,3511,2,2,367530,1,28.592339,1,Techzone 4 Greater Noida West,77.45368,INVESTORS HOUSE INFRA INDIA,29-Oct-20,3300340,Habitech Panchtatva,Amrapali Dream Valley,4.57,1.777777778,3.9
564,1080,0,3,3737,2,2,11270,1,28.587468,1,Techzone 4 Greater Noida West,77.442885,INVESTORS HOUSE INFRA INDIA,29-Oct-20,3672000,Nirala Estate,Amrapali Dream Valley,3.38,1.888888889,3.966666667
565,1127,0,3,3709,2,2,65274,1,28.599417,1,Techzone 4 Greater Noida West,77.451783,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4200329,Himalaya Pride,Amrapali Dream Valley,4.57,1.777777778,3.9
566,645,1-Jun-22,4,3999,2,2,1001257,1,28.448938,1,Sector-37D Gurgaon,76.972973,Rainbow Realty Consulting,10-Nov-20,2580000,Signature Global The Millennia 2,Sector 37,4.59,1.555555556,3.977777778
567,8515,0,7,8644,7,5,9772,1,28.518677,1,Sector-112 Gurgaon,77.015115,SYNERGY REAL ESTATES ADVISORY,23-Oct-20,73603646,Experion Windchants,New Palam Vihar,3.06,1.333333333,3.688888889
568,4500,0,2,7500,6,4,8368,1,28.519244,1,Sector-111 Gurgaon,77.0273,SYNERGY REAL ESTATES ADVISORY,23-Oct-20,35100000,Puri Diplomatic Greens,New Palam Vihar,3.06,1.333333333,3.688888889
569,2145,0,,0,3,3,20004,0,28.395993,,Sector-83 Gurgaon,76.967724,Vatika Limited,2-Nov-20,9839115,Vatika City Homes,Sector 83,4.65,2.111111111,3.888888889
570,1180,0,,3574,2,2,44016,1,28.6101276,,Sector-16 Gr Noida,77.4525646,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4199620,Nirala Aspire,Sector 16,4.8,1.555555556,3.833333333
571,1490,0,3,3761,3,3,19674,1,28.612279,1,Sector-16 Gr Noida,77.456709,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5700740,Radhey Krishna Casa Greens 1,Sector 16,4.57,1.777777778,3.9
572,2407,0,4,6231,5,4,38578,1,28.283876,1,Sohna,77.068298,Kushal Rathi,11-Nov-20,13238500,Central Park Flower Valley,Sohna Locality,2.06,1,3.655555556
573,3980,0,4,5203,5,4,12996,1,28.39122,1,Sector 81 Faridabad,77.3430758,BHASIN ESTATE AGENCY,2-Nov-20,20707940,Puri Aanand Vilas,Sector 81,4.37,1.888888889,3.911111111
574,1483,0,4,3584,2,3,176731,1,28.373626,1,Sector 76 Faridabad,77.356639,Discovery Homes,29-Oct-20,5300000,BPTP Park Floors 2,Sector 81,4.37,1.888888889,3.911111111
575,1385,0,3,3933,2,2,16722,1,28.562847,1,Sector 1 Greater Noida West,77.450796,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5263000,Ace City,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
576,645,1-Jun-22,4,4975,2,2,1001257,1,28.448938,1,Sector-37D Gurgaon,76.972973,DEAL POINT,11-Nov-20,2580000,Signature Global The Millennia 2,Sector 37,4.59,1.555555556,3.977777778
577,1855,0,4,3881,3,4,232143,1,28.613091,1,Sector-4 Gr Noida,77.422645,INVESTORS HOUSE INFRA INDIA,29-Oct-20,7199255,Gaur City 1st Avenue,Gaur City 1,4.77,1.666666667,3.977777778
578,1340,0,3,5224,2,3,49634,1,28.611817,1,Sector-4 Gr Noida,77.423385,INVESTORS HOUSE INFRA INDIA,13-Nov-20,7000160,Saya Zion,Gaur City 1,4.77,1.666666667,3.977777778
579,1800,0,4,3851,4,3,93574,1,28.5883104,1,Sector-2 Gr Noida,77.4557845,INVESTORS HOUSE INFRA INDIA,28-Oct-20,6800400,Eros Sampoornam,Amrapali Dream Valley,4.57,1.777777778,3.9
580,1070,0,2,3832,2,2,93574,1,28.5883104,1,Sector-2 Gr Noida,77.4557845,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4100240,Eros Sampoornam,Amrapali Dream Valley,4.57,1.777777778,3.9
581,598.069,1-Dec-22,,4074,2,2,1050495,0,28.4459233,,Sector-37D Gurgaon,76.9324878,Dream World Realty,12-Nov-20,2371070,Signature Global the Millennia 3,Sector 83,4.65,2.111111111,3.888888889
582,635.0701,1-Sep-24,1,3999,2,2,1023903,1,28.393693,1,Sector-76 Gurgaon,76.995721,GLS Consultants,24-Oct-20,2540000,Suncity Avenue 76,Sector 83,4.65,2.111111111,3.888888889
583,750,0,,3914,2,2,555433,1,28.619192,1,Dwarka Mor,77.032225,Mitya Infratech Pvt Ltd,2-Nov-20,2560000,Mitya Homes,Uttam Nagar,4.78,1,3.9
584,450,0,,3921,1,1,557017,0,28.619354,,Dwarka Mor,77.033191,Mitya Infratech Pvt Ltd,2-Nov-20,1600000,Mitya Park View Residency,Uttam Nagar,4.78,1,3.9
585,1080,0,4,3827,2,2,100233,1,28.593871,1,Greater Noida West,77.454516,INVESTORS HOUSE INFRA INDIA,29-Oct-20,4299480,Samridhi Grand Avenue,Amrapali Dream Valley,4.57,1.777777778,3.9
586,1385,0,4,4001,2,3,101637,1,28.608146,1,Greater Noida West,77.446447,INVESTORS HOUSE INFRA INDIA,28-Oct-20,5499835,Ajnara Homes,Amrapali Dream Valley,4.8,1.555555556,3.833333333
587,1703,1-Oct-21,,6768,,3,376254,0,28.383436,,Sector-70A Gurgaon,77.01684,Wadhwa realtors,23-Oct-20,11066094,AIPL Zen Residences,Sohna Road,4.96,2.444444444,4.277777778
588,1914,1-Dec-21,,5800,3,3,340779,1,28.385415,1,Sector-68 Gurgaon,77.04925,Wadhwa realtors,23-Oct-20,10335600,M3M Sierra 68,Sohna Road,4.96,2.444444444,4.277777778
589,6050,1-Dec-24,,11500,4,4,751395,0,28.40185,,Sector-65 Gurgaon,77.061015,Wadhwa realtors,23-Oct-20,68970000,Trump Tower,Sohna Road,4.96,2.444444444,4.277777778
590,1595,0,4,3900,4,3,48036,1,28.607283,1,Greater Noida West,77.456634,PROPSHOP,3-Nov-20,6220500,Ajnara Le Garden,Gaur City 1,4.57,1.777777778,3.9
591,1475,1-Aug-23,3,5160,2,3,411868,1,28.4977689,1,Sector-144 Noida,77.4376234,Devansh Infra,10-Nov-20,7611000,Gulshan Botnia,Sector 132,4.23,1.888888889,3.644444444
592,1160,1-Aug-23,3,5160,2,2,411868,1,28.4977689,1,Sector-144 Noida,77.4376234,Devansh Infra,10-Nov-20,5985600,Gulshan Botnia,Sector 132,4.23,1.888888889,3.644444444
593,1395,0,4,3100,2,3,11956,1,28.708464,1,Raj Nagar Extension,77.416277,SG Estates Pvt. Ltd,9-Nov-20,4045500,SG Grand,Raj Nagar,4.23,2,3.866666667
594,1150,0,3,3100,2,2,11956,1,28.708464,1,Raj Nagar Extension,77.416277,SG Estates Pvt. Ltd,17-Nov-20,3323500,SG Grand,Raj Nagar,4.23,2,3.866666667
595,1590,0,4,3887,3,3,4986,1,28.609606,1,Sector-16 B Gr Noida,77.445349,INVESTORS HOUSE INFRA INDIA,29-Oct-20,6000660,Panchsheel Greens,Amrapali Dream Valley,4.8,1.555555556,3.833333333
596,4850,0,,9525,5,5,4738,0,28.411815,,Sector-62 Gurgaon,77.090309,Ace Consulting,28-Oct-20,43650000,Pioneer Urban Presidia,Sector 60,3.36,1.888888889,3.777777778
597,4995,0,5,8388,6,4,4738,0,28.411815,,Sector-62 Gurgaon,77.090309,Ace Consulting,28-Oct-20,41900000,Pioneer Urban Presidia,Sector 60,3.36,1.888888889,3.777777778
598,4400,0,,0,5,5,33516,0,28.392063,,Sector-82 Gurgaon,76.957229,Vatika Limited,3-Nov-20,0,Vatika The Seven Lamps,Sector 83,4.65,2.111111111,3.888888889
599,910,0,,0,1,1,33516,0,28.392063,,Sector-82 Gurgaon,76.957229,Vatika Limited,3-Nov-20,0,Vatika The Seven Lamps,Sector 83,4.65,2.111111111,3.888888889
600,590,1-Dec-20,1,3940,2,2,498617,1,28.4139,1,Sector-92 Gurgaon,76.917083,Affordable Housing,11-Nov-20,2325000,GLS Avenue 51,Sector 83,4.65,2.111111111,3.888888889
601,508,1-Oct-24,,3948,2,2,1047626,1,28.415437,1,Sector-95 Gurgaon,76.908031,Affordable Housing,5-Nov-20,2006000,Mahira Homes 95,Sector 83,4.65,2.111111111,3.888888889
602,645,1-Aug-21,,3922,,3,1048613,0,28.471087,,Sector-92 Gurgaon,77.0454,Affordable Housing,3-Nov-20,2530000,GLS South Avenue,Sector 14,4.96,2.222222222,4.088888889
603,572.854758,1-Aug-21,2,3952,2,2,1048613,1,28.471087,1,Sector-92 Gurgaon,77.0454,Affordable Housing,5-Nov-20,2265642,GLS South Avenue,Sector 14,4.96,2.222222222,4.088888889
604,598,1-Dec-24,3,3872,2,2,1031062,1,28.421635,,Sector-89 Gurgaon,76.944721,Affordable Housing,3-Nov-20,2316054,Signature Global Proxima,Sector 83,4.65,2.111111111,3.888888889
605,1280,1-May-24,3,7556,2,2,894866,1,28.408444,1,Sector-65 Gurgaon,77.068573,Elite Landbase Pvt Ltd,11-Nov-20,9671680,M3M Sky City,Sohna Road,4.96,2.444444444,4.277777778
606,2000,1-May-24,,7778,3,3,894866,1,28.408444,1,Sector-65 Gurgaon,77.068573,Elite Landbase Pvt Ltd,11-Nov-20,15112000,M3M Sky City,Sohna Road,4.96,2.444444444,4.277777778
607,2430,1-Jan-23,4,9201,4,3,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Elite Landbase Pvt Ltd,11-Nov-20,21850560,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
608,2955,1-Jan-23,5,9202,5,4,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Elite Landbase Pvt Ltd,11-Nov-20,26571360,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
609,592,0,2,4222,2,2,150165,,28.375287,,Sector 86 Faridabad,77.331103,JSV Real Estate & Construction,5-Nov-20,2500000,Adore Happy Homes,Sector 9,3.87,1.666666667,3.933333333
610,574,0,2,3387,2,2,150165,1,28.375287,1,Sector 86 Faridabad,77.331103,Vision Plus Properties,28-Oct-20,1944504,Adore Happy Homes,Sector 9,3.87,1.666666667,3.933333333
611,1261,0,2,2776,2,2,6506,1,28.405264,1,Sector 86 Faridabad,77.342128,Perfect Realty Services,21-Oct-20,3501000,BPTP Princess Park,Sector 86,4.43,1.666666667,3.855555556
612,1115,0,,3732,,2,101637,1,28.608146,1,Greater Noida West,77.446447,INVESTORS HOUSE INFRA INDIA,28-Oct-20,4200205,Ajnara Homes,Amrapali Dream Valley,4.8,1.555555556,3.833333333
613,1000,0,,6200,4,4,461809,1,28.619302,1,Dwarka Mor,77.033335,Bharat Homes,2-Sep-20,6200000,Bharat Luxury Homes,Uttam Nagar,4.78,1,3.9
614,2089,0,3,3907,3,3,11290,1,28.617494,1,Noida Extension,77.423302,INVESTORS HOUSE INFRA INDIA,29-Oct-20,7248830,Sam Palm Olympia,Gaur City 2,4.84,1.777777778,4.022222222
615,883,0,2,3964,2,2,11290,1,28.617494,1,Noida Extension,77.423302,INVESTORS HOUSE INFRA INDIA,29-Oct-20,3500212,Sam Palm Olympia,Gaur City 2,4.84,1.777777778,4.022222222
616,1075,0,2,2660,2,2,104497,,28.317561,,Sector 63,77.33031,,17-Nov-20,2900000,Sai Vatika Apartments,Ballabhgarh,4.38,1.444444444,3.944444444
617,2500,0,5,6293,5,4,8054,1,28.652933,1,Shakti Khand 4,77.372099,Investors Guru,16-Nov-20,15732500,Real World Residency,Indirapuram,5,2.333333333,4.033333333
618,1935,0,4,6293,4,3,8054,1,28.652933,1,Shakti Khand 4,77.372099,Investors Guru,16-Nov-20,12176955,Real World Residency,Indirapuram,5,2.333333333,4.033333333
619,2161,1-Aug-24,2,11580,6,4,1045486,1,28.646516,1,Ahinsa Khand 2,77.379294,Investors Guru,11-Nov-20,25024380,Apex D Rio,Indirapuram,5,2.333333333,4.033333333
620,1458,1-Aug-24,2,11580,5,3,1045486,1,28.646516,1,Ahinsa Khand 2,77.379294,Investors Guru,17-Nov-20,16883640,Apex D Rio,Indirapuram,5,2.333333333,4.033333333
621,1478,1-Dec-21,3,0,2,2,340779,1,28.385415,1,Sector-68 Gurgaon,77.04925,Shivali Associates,5-Nov-20,7981200,M3M Sierra 68,Sohna Road,4.96,2.444444444,4.277777778
622,1914,1-Dec-21,,0,3,3,340779,1,28.385415,1,Sector-68 Gurgaon,77.04925,Shivali Associates,5-Nov-20,10335600,M3M Sierra 68,Sohna Road,4.96,2.444444444,4.277777778
623,1450,1-Jun-24,3,0,2,2,502709,1,28.449259,1,Sector-65 Gurgaon,76.993016,Shivali Associates,5-Nov-20,11600000,M3M Heights,Sector 37,4.59,1.555555556,3.977777778
624,2100,1-Jun-24,,0,3,3,502709,0,28.449259,,Sector-65 Gurgaon,76.993016,Shivali Associates,5-Nov-20,16800000,M3M Heights,Sector 37,4.59,1.555555556,3.977777778
625,2430,1-Jan-23,4,0,4,3,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Shivali Associates,5-Nov-20,21850560,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
626,2955,1-Jan-23,5,0,5,4,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Shivali Associates,5-Nov-20,26571360,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
627,1900,0,5,3100,3,4,16198,1,28.612453,1,Greater Noida West,77.423573,PROPSHOP,3-Nov-20,5890000,Gaur City,Gaur City 1,4.77,1.666666667,3.977777778
628,312.15,1-Mar-24,2,4000,1,1,1015999,1,28.366481,,Sector 75 Faridabad,77.350917,Aggarwal Buildtech,28-Oct-20,1248000,Adore Happy Homes Pride,Sector 81,4.37,1.888888889,3.911111111
629,5900,0,3,0,6,5,5270,1,28.402135,1,Sector-65 Gurgaon,77.065428,Flats Fly,28-Oct-20,53100000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
630,11635,0,,14035,,4,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Flats Fly,28-Oct-20,104715000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
631,2368,0,4,9713,5,3,649,1,28.458422,1,Sector-30 Gurgaon,77.057176,Mehta Propmart.Pvt Ltd.,19-Oct-20,21800000,Unitech Uniworld City,Sector 30,4.93,3,4.377777778
632,1495,0,2,3147,2,3,6672,1,28.70335,1,Raj Nagar Extension,77.437372,Rockfort Developers Pvt ltd,3-Sep-20,4704765,Shri Ram Heights,Raj Nagar,4.23,2,3.866666667
633,1265,0,,3157,2,2,7130,1,28.3365422,1,Sector 70 Faridabad,77.3528221,1billionestate,15-Oct-20,3994870,Ansal Royal Heritage,Ballabhgarh,4.38,1.444444444,3.944444444
634,1150,0,3,3800,2,2,218899,1,28.610585,1,Sector-4 Gr Noida,77.440029,Property Mela.Com,11-Nov-20,4370000,Aims Green Avenue,Amrapali Dream Valley,4.57,1.777777778,3.9
635,450,0,,3901,1,1,555433,1,28.619192,1,Dwarka Mor,77.032225,Mitya Infratech Pvt Ltd,2-Nov-20,1600000,Mitya Homes,Uttam Nagar,4.78,1,3.9
636,750,0,,3922,2,2,557017,0,28.619354,,Dwarka Mor,77.033191,Mitya Infratech Pvt Ltd,2-Nov-20,2500000,Mitya Park View Residency,Uttam Nagar,4.78,1,3.9
637,1980,1-Jul-24,,27878,4,4,1048929,1,28.468205,1,Sushant Lok Phase - 1,77.078906,Narang Associates,29-Oct-20,28710000,Silverglades Hightown Residences,DLF Phase 4,5,2.888888889,4.377777778
638,1447,1-Jul-24,,27782,3,3,1048929,1,28.468205,1,Sushant Lok Phase - 1,77.078906,Narang Associates,29-Oct-20,20981500,Silverglades Hightown Residences,DLF Phase 4,5,2.888888889,4.377777778
639,1625.6,1-Dec-22,,11864,3,3,1045268,0,28.416992,,Sector-74 Gurgaon,77.010754,La Homes Estates,21-Oct-20,10377132,M3M Skywalk,Sohna Road,4.59,1.555555556,3.977777778
640,1345.6,1-Dec-22,,7295,2,2,1045268,0,28.416992,,Sector-74 Gurgaon,77.010754,La Homes Estates,21-Oct-20,8614400,M3M Skywalk,Sohna Road,4.59,1.555555556,3.977777778
641,1877,0,5,6393,4,3,549,1,28.414641,1,Nirvana Country,77.060128,Property planner,5-Nov-20,11999661,Unitech Fresco,Sector 50,4.99,2.555555556,4.322222222
642,4742,0,,12280,3,3,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Realty Shopee,28-Oct-20,40307000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
643,1750,0,2,10750,3,3,1453,1,28.517469,1,Sector-93 A Noida,77.382391,Parx Buildwell,11-Sep-20,18812500,ATS Greens Village,Sector 93,4.18,1.777777778,3.544444444
644,1450,1-Jun-24,3,8500,2,2,502709,1,28.449259,1,Sector-65 Gurgaon,76.993016,Wadhwa realtors,28-Oct-20,11600000,M3M Heights,Sector 37,4.59,1.555555556,3.977777778
645,2000,0,,2750,3,3,92914,1,28.657313,1,NH-24 Highway,77.472264,Arora Properties,9-Nov-20,5500000,Skardi Greens,Kavi Nagar,4.68,2,4.111111111
646,632,0,1,5896,2,2,391579,1,28.4721149,1,Sector-102 Gurgaon,76.9667065,Vinod Associates,21-Oct-20,3800000,Suncity Avenue 102,Sector 37,4.59,1.555555556,3.977777778
647,2149,0,5,5779,4,3,9478,1,28.469269,1,Sector-102 Gurgaon,76.971396,A.K. Jain & Company,16-Nov-20,12352452,Conscient Heritage Max,Sector 37,4.59,1.555555556,3.977777778
648,5900,0,3,14299,6,5,5270,1,28.402135,1,Sector-65 Gurgaon,77.065428,Jindal Real Estate,28-Oct-20,53100000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
649,11635,0,,13170,,4,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Jindal Real Estate,28-Oct-20,104715000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
650,4742,0,,13158,3,3,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Jindal Real Estate,28-Oct-20,40307000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
651,2895,0,3,7850,4,3,12516,1,28.532296,1,Sector-113 Gurgaon ,77.018461,SYNERGY REAL ESTATES ADVISORY,2-Nov-20,22725750,Tata Gurgaon Gateway,New Palam Vihar,3.06,1.333333333,3.688888889
