,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
0,1115,1-Jun-21,,16056,3,3,761415,0,19.22581,,Balkum,72.994172,Corazon Homes,16-Nov-20,16970300,Dosti West County,"Majiwada, Thane West",4.97,2.555555556,4.144444444
1,711,1-Dec-22,,18182,2,2,501857,1,19.226362,1,Thane West,72.982513,Corazon Homes,16-Nov-20,11930580,Kalpataru Paramount,"Majiwada, Thane West",4.97,2.555555556,4.144444444
2,4640,0,,47413,5,5,54554,0,19.152345,,Andheri (West),72.833089,Windsor Realty Private Limited,4-Nov-20,220000000,Windsor Grande Residences,,,,
3,697.13,1-Feb-26,,5522,,2,1015263,0,18.792135,,Khopoli,73.328149,Unimont Realty Pvt. Ltd,23-Oct-20,3850000,Unimont Imperia,,,,
4,488.34,1-Feb-26,,5200,,1,1015263,0,18.792135,,Khopoli,73.328149,Unimont Realty Pvt. Ltd,23-Oct-20,2450000,Unimont Imperia,,,,
5,617.84786,1-Jun-23,,18685,,2,1050175,0,19.130017,,Kanjur Marg (East),72.932701,Runwal Group,6-Nov-20,11400000,Runwal Avenue,,,,
6,3050,0,,50000,4,4,54554,1,19.152345,1,Andheri (West),72.833089,Windsor Realty Private Limited,4-Nov-20,152500000,Windsor Grande Residences,,,,
7,400,1-Jun-23,,20750,,1,1050175,0,19.130017,,Kanjur Marg (East),72.932701,Runwal Group,6-Nov-20,8300000,Runwal Avenue,,,,
8,504,1-Dec-20,,12694,2,2,493189,0,18.877103,,Uran,72.937823,Greenscape Kalpana Struct con,18-Sep-20,6500000,Horizon Estate,Alibaug,2.2,2,3.84
9,289.656549,1-Jul-23,,13965,1,1,1014522,1,18.868708,1,Dronagiri,72.962995,Kalpana Struct-Con,18-Sep-20,3500000,Kalpana Astrova,Alibaug,2.2,2,3.84
10,738,1-Mar-23,,14233,,2,554995,0,19.184668,,Airoli,72.993743,Pyramid Infratech Co.,27-Oct-20,10499526,Pyramid Elements,,,,
11,465,1-Mar-23,,16862,,1,554995,0,19.184668,,Airoli,72.993743,Pyramid Infratech Co.,27-Oct-20,7799910,Pyramid Elements,,,,
12,1449.89733,1-Dec-21,,45132,,3,528229,0,19.034195,,Mahim (West),72.84216,Jewel Villas & Developers LLP,16-Nov-20,65200000,Jewel Crest,Mahim,5,1.888888889,4.366666667
13,837,1-Dec-20,,13217,2,2,6898,0,19.001781,,New Panvel,73.133907,VISHESH GROUP,16-Nov-20,11000000,Balaji Symphony,,,,
14,686,0,,13400,2,2,6898,0,19.001781,,New Panvel,73.133907,VISHESH GROUP,5-Nov-20,9300000,Balaji Symphony,,,,
15,314.413519,1-Jun-22,,13713,,1,753352,0,18.876438,,Dronagiri,72.960478,Kalpana Struct-Con,18-Sep-20,4300000,Kalpana Nestor,,,,
16,439.6,1-Jun-22,,15514,2,2,753352,1,18.876438,1,Dronagiri,72.960478,Kalpana Struct-Con,18-Sep-20,6300000,Kalpana Nestor,,,,
17,931,0,,12889,3,3,6898,1,19.001781,1,New Panvel,73.133907,VISHESH GROUP,5-Nov-20,12000000,Balaji Symphony,,,,
18,816,1-Dec-20,,13235,3,3,6898,0,19.001781,,New Panvel,73.133907,VISHESH GROUP,5-Nov-20,10800000,Balaji Symphony,,,,
19,454,1-Jun-24,,20264,1,1,765535,1,19.176683,1,Goregaon (East),72.86466,IM Buildcon Pvt. Ltd.,13-Nov-20,9199856,Applaud 38,,,,
20,760,1-Jun-24,,20397,2,2,765535,1,19.176683,1,Goregaon (East),72.86466,IM Buildcon Pvt. Ltd.,12-Nov-20,15500000,Applaud 38,,,,
21,798,1-Jun-21,,22135,2,2,48362,0,19.249118,,Dahisar (East),72.864357,N Rose Developers,29-Sep-20,17600000,Northern Heights,,,,
22,1106,1-Jun-21,,21790,3,3,48362,0,19.249118,,Dahisar (East),72.864357,N Rose Developers,29-Sep-20,24100000,Northern Heights,,,,
23,1462,1-Dec-24,1,23939,5,3,759374,1,19.20658,1,Kandivali (West),72.832745,Dimple Realtors Pvt Ltd,24-Oct-20,35000000,73 East,,,,
24,836,1-Dec-24,1,24058,3,2,759374,1,19.20658,1,Kandivali (West),72.832745,Dimple Realtors Pvt Ltd,13-Nov-20,20000000,73 East,,,,
25,900,1-Dec-24,,39697,3,3,750595,0,19.126324,,DN Nagar,72.832478,Platinum Corp,28-Oct-20,35600000,Platinum Life,Azad Nagar,4.96,3.111111111,4.277777778
26,1020,0,,17058,3,3,210419,1,19.201033,1,Thane West,72.960122,DEV LAND AND HOUSING (DLH),7-Nov-20,17400000,Dev Ashoka,,,,
27,665,1-Dec-24,,40000,2,2,750595,0,19.126324,,DN Nagar,72.832478,Platinum Corp,28-Oct-20,26600000,Platinum Life,Azad Nagar,4.96,3.111111111,4.277777778
28,826,0,,17287,2,2,210419,1,19.201033,1,Thane West,72.960122,DEV LAND AND HOUSING (DLH),7-Nov-20,14300000,Dev Ashoka,,,,
29,743,1-Oct-23,,34664,,2,500695,1,18.945458,1,Fort,72.834557,Green Stone,5-Nov-20,25622000,Greenstone Heritage,Mumbai CST Area,5,2,4.177777778
30,412.687926,1-Dec-23,,0,,2,789225,0,19.297981,,Mira Bhayandar,72.869236,Star Developers,11-Nov-20,0,Star Hibiscus Heights,,,,
31,285.24335,1-Dec-23,,0,,1,789225,0,19.297981,,Mira Bhayandar,72.869236,Star Developers,11-Nov-20,0,Star Hibiscus Heights,,,,
32,670,0,,27471,2,2,282691,1,19.151065,1,Goregaon (West),72.848623,NICCO,13-Oct-20,18400000,Saanvi Heights,Goregaon West,3.03,1.888888889,3.744444444
33,400.847636,1-Dec-26,,10702,1,1,1048359,0,19.227822,,thakurli,73.098097,SS Life Spaces,22-Oct-20,4290000,SS Balaji Krishna,Dombivali East,4.93,1.555555556,3.822222222
34,670,0,,18656,3,3,35234,0,19.262543,,Dahisar (East),72.871407,S K Heights Private Limited,30-Jul-20,12300000,SK Imperial Heights,,,,
35,552.510987,1-Dec-26,,10841,2,2,1048359,0,19.227822,,thakurli,73.098097,SS Life Spaces,22-Oct-20,5990000,SS Balaji Krishna,Dombivali East,4.93,1.555555556,3.822222222
36,576,0,,18675,,2,35234,0,19.262543,,Dahisar (East),72.871407,S K Heights Private Limited,30-Jul-20,10756800,SK Imperial Heights,,,,
37,477,1-Oct-21,,19601,,1,534879,0,19.155462,,Mulund (East),72.975415,NICCO,22-Sep-20,9350000,Aishwarya Heights,,,,
38,1150,0,2,23913,2,2,44802,,19.003513,,Sewri,72.85488,,13-Nov-20,27500000,Monarch Gardens,,,,
39,855,0,,34853,3,3,1012015,1,19.057274,1,Chembur (East),72.890607,Veekay Infra,17-Oct-20,29800000,Veekay Avanna,,,,
40,711,1-Oct-21,,19446,,2,534879,0,19.155462,,Mulund (East),72.975415,NICCO,22-Sep-20,13800000,Aishwarya Heights,,,,
41,915,1-Jun-25,,4200,,2,842906,0,19.407205,,Vasai East,72.846792,Shantee Swarg,24-Oct-20,3843000,Shantee Sterling Heights,Vasai,4.93,2,4.1
42,890,1-Jun-25,,4200,,2,842906,0,19.407205,,Vasai East,72.846792,Shantee Swarg,24-Oct-20,3699793,Shantee Sterling Heights,Vasai,4.93,2,4.1
43,1123,1-Jun-22,,19326,3,3,805769,1,19.223747,,Dhokali,72.985359,Risland India,18-Sep-20,22500000,The Icon by Risland,,,,
44,775,1-Jun-22,,17278,2,2,805769,1,19.223747,,Dhokali,72.985359,Risland India,18-Sep-20,13390450,The Icon by Risland,,,,
45,600,1-Jun-25,,4200,,1,842906,0,19.407205,,Vasai East,72.846792,Shantee Swarg,24-Oct-20,2520000,Shantee Sterling Heights,Vasai,4.93,2,4.1
46,940,0,,27765,,3,527119,0,19.130559,,Andheri (West),72.83809,NICCO,13-Nov-20,26100000,NICCO Shrey Apartment,Azad Nagar,5,3.111111111,4.311111111
47,1111,1-Nov-21,,22009,,3,760258,0,19.0779,,Ghatkopar West,72.908196,Sai Everest Builders and Developers,16-Oct-20,27300000,Sai Everest Garden View,,,,
48,635,1-Jun-24,,12913,2,2,1015927,0,19.038804,,Roadpali,73.097126,Proviso Builders,20-Oct-20,8200000,Sai Proviso Icon,,,,
49,454,1-Jun-24,,12775,2,1,1015927,0,19.038804,,Roadpali,73.097126,Proviso Builders,20-Oct-20,5800000,Sai Proviso Icon,,,,
50,475,1-Dec-22,,12526,1,1,1003129,0,19.041176,,Roadpali,73.093474,Proviso Builders,19-Oct-20,5950000,Sai Proviso Sapphire,,,,
51,650,1-Dec-22,,12384,,2,1003129,0,19.041176,,Roadpali,73.093474,Proviso Builders,19-Oct-20,8050000,Sai Proviso Sapphire,,,,
52,801,1-Nov-21,,24577,,2,760258,0,19.0779,,Ghatkopar West,72.908196,Sai Everest Builders and Developers,9-Oct-20,19700000,Sai Everest Garden View,,,,
53,547,1-Nov-21,,24664,,1,760258,0,19.0779,,Ghatkopar West,72.908196,Sai Everest Builders and Developers,9-Oct-20,13500000,Sai Everest Garden View,,,,
54,1126,1-Nov-20,,21438,3,3,97366,0,19.178966,,Andheri (East),72.833846,JLL,5-Nov-20,24000000,Serenity Heights,Malad West,5,2.777777778,4.222222222
55,786,1-Nov-20,,21442,2,2,97366,0,19.178966,,Andheri (East),72.833846,JLL,5-Nov-20,16800000,Serenity Heights,Malad West,5,2.777777778,4.222222222
56,640.36,1-May-21,,17021,2,2,537673,1,19.206129,1,Charkop,72.8201613,Space Realty,23-Oct-20,10900000,Acme Avenue,,,,
57,915,1-Mar-23,,4750,2,2,429501,0,19.1650267,,Diva,73.0439006,Rameshwar Builder & Developer,25-Oct-20,4346250,Rameshwar Park,,,,
58,2200,0,0,42409,4,4,0,,19.117516,,Powai,72.908449,,17-Jul-20,93300000,Hiranandani Octavius,,,,
59,710,1-Jun-22,,8733,2,2,322243,0,18.866651,,Dronagiri,72.965668,Infinity Builders and Developers,1-Oct-20,6159000,Infinity Elite,,,,
60,1592,0,,17902,,4,391767,0,19.222499,,Thane West,72.978649,Ashar,11-Nov-20,28000000,Ashar Sapphire And Galleria,"Majiwada, Thane West",5,2.555555556,4.177777778
61,927,0,,18878,3,3,391767,0,19.222499,,Thane West,72.978649,Ashar,11-Nov-20,17500000,Ashar Sapphire And Galleria,"Majiwada, Thane West",5,2.555555556,4.177777778
62,680.0040006,1-Jun-27,,26913,2,2,1033810,1,19.211056,,Kandivali (East),72.869411,The Wadhwa Group,6-Nov-20,16800000,Wadhwa TW Gardens,,,,
63,427,1-Jun-22,,8923,1,1,322243,0,18.866651,,Dronagiri,72.965668,Infinity Builders and Developers,1-Oct-20,3772000,Infinity Elite,,,,
64,695,1-Mar-23,,4500,1,1,429501,0,19.1650267,,Diva,73.0439006,Rameshwar Builder & Developer,25-Oct-20,3127500,Rameshwar Park,,,,
65,605.146458,1-Oct-25,,12724,,2,1049820,0,18.990877,,Panvel,73.117104,Godrej Properties Limited,7-Nov-20,7699835,The Highlands Godrej City,Old Panvel,4.51,1.555555556,4.011111111
66,438,1-Oct-25,,10273,1,1,1049820,0,18.990877,,Panvel,73.117104,Godrej Properties Limited,7-Nov-20,4500000,The Highlands Godrej City,Old Panvel,4.51,1.555555556,4.011111111
67,608,1-Dec-20,,7565,2,2,15198,1,18.93016,1,Panvel,73.127393,Proviso Builders,5-Nov-20,4600000,Sai Proviso County,,,,
68,592.660334,1-Jun-23,,18271,2,2,1048430,1,19.261081,1,Dahisar (East),72.87335,Dynamix Group,7-Nov-20,7999000,Dynamix Avanya,Dahisar East,4.69,1.777777778,4.011111111
69,711,1-Mar-22,,37406,2,2,768954,1,19.1228,1,DN Nagar,72.831338,DEV LAND AND HOUSING (DLH),6-Nov-20,26596000,DLH Mamta,,,,
70,461,1-Dec-20,,7592,1,1,15198,1,18.93016,1,Panvel,73.127393,Proviso Builders,5-Nov-20,3500000,Sai Proviso County,,,,
71,311,1-Dec-22,,10768,,1,1027744,0,18.958328,,Ulwe,73.0286111,Ganesha Construction,11-Nov-20,3349000,Sai Aashray,,,,
72,625,1-Dec-22,,11040,,2,1024759,0,19.216878,,Dombivli (West),73.074561,Anant Developers,13-Nov-20,6900000,Prakash Pratima,,,,
73,406,1-Dec-22,,11576,,1,1024759,0,19.216878,,Dombivli (West),73.074561,Anant Developers,13-Nov-20,4700000,Prakash Pratima,,,,
74,432.278224,1-Dec-20,,10294,2,2,431165,0,19.199501,,Ambernath East,73.198272,Nisarg Nirman Developers,5-Nov-20,4450000,Nisarg Greens,,,,
75,369,1-Dec-20,,9756,0,1,431165,0,19.199501,,Ambernath East,73.198272,Nisarg Nirman Developers,5-Nov-20,3600000,Nisarg Greens,,,,
76,1222,0,,18003,4,4,204831,1,19.111946,1,Malad (West),72.857948,Fourwalls Construction,5-Nov-20,22000000,Bay View Mumbai,,,,
77,1131.994155,1-Jun-27,,28415,3,3,1033810,1,19.211056,,Kandivali (East),72.869411,The Wadhwa Group,6-Nov-20,28489890,Wadhwa TW Gardens,,,,
78,911,1-Jun-23,2,17014,3,3,407926,1,19.258172,1,Hiranandani Estate,72.977757,Rosa Group,5-Nov-20,15500000,Rosa Manhattan,"Hiranandani Estate, Thane West",4.98,2.666666667,4.155555556
79,897,1-Dec-21,1,17837,3,3,407926,1,19.258172,1,Hiranandani Estate,72.977757,Rosa Group,5-Nov-20,16000000,Rosa Manhattan,"Hiranandani Estate, Thane West",4.98,2.666666667,4.155555556
80,381.687894,1-Jun-23,,15978,1,1,1048430,1,19.261081,1,Dahisar (East),72.87335,Dynamix Group,7-Nov-20,5990000,Dynamix Avanya,Dahisar East,4.69,1.777777778,4.011111111
81,885,1-Mar-22,,37129,3,3,768954,1,19.1228,1,DN Nagar,72.831338,DEV LAND AND HOUSING (DLH),6-Nov-20,32860000,DLH Mamta,,,,
82,1000,1-Nov-23,,13500,3,3,802864,1,19.069394,1,Sector-34A Kharghar,73.083252,MOKAL BROTHERS REALTY PRIVATE LIMITED,21-Oct-20,13500000,Mokal Pushp Pinnacle,,,,
83,1047,1-Dec-20,,9933,0,3,431165,0,19.199501,,Ambernath East,73.198272,Nisarg Nirman Developers,5-Nov-20,10400000,Nisarg Greens,,,,
84,285.889184,1-Jun-21,,7345,1,1,802913,0,18.913983,,Karjat,73.325164,M/S Yogesh Construction,7-Oct-20,2100000,Akshat Elegance,,,,
85,667,1-Jun-23,2,17241,2,2,407926,1,19.258172,1,Hiranandani Estate,72.977757,Rosa Group,5-Nov-20,11500000,Rosa Manhattan,"Hiranandani Estate, Thane West",4.98,2.666666667,4.155555556
86,905,0,,12707,3,3,536105,0,19.01027,,New Panvel,73.119247,KundKund Enterprises,6-Oct-20,11500000,Solitaire,New Panvel,4.53,1.555555556,3.977777778
87,750,1-Nov-23,,12933,2,2,802864,1,19.069394,1,Sector-34A Kharghar,73.083252,MOKAL BROTHERS REALTY PRIVATE LIMITED,21-Oct-20,9700000,Mokal Pushp Pinnacle,,,,
88,314,1-Dec-22,,7054,1,1,898558,1,19.167217,1,Badlapur (East),73.245873,Deepali Group,12-Nov-20,2300000,Deepali Deep Homes,,,,
89,649,0,,29583,2,2,7370,1,19.098668,1,Ghatkopar West,72.919704,The Wadhwa Group,5-Nov-20,19200000,Wadhwa Promenade at The Address,,,,
90,301.927395,1-Dec-23,,8859,1,1,897349,1,18.86458,1,Dronagiri,72.966096,Ganesha Construction,16-Nov-20,2675000,Sai Majestica,,,,
91,667,1-Dec-21,2,17991,2,2,407926,1,19.258172,1,Hiranandani Estate,72.977757,Rosa Group,5-Nov-20,12000000,Rosa Manhattan,"Hiranandani Estate, Thane West",4.98,2.666666667,4.155555556
92,699,1-Dec-24,,25041,2,2,145247,1,19.05175,1,Chembur (East),72.886647,Spenta Corporation & Sabari Group,13-Nov-20,17375006,Altavista,,,,
93,443,1-Dec-20,,10288,1,1,492003,0,18.877004,,Dronagiri,72.933538,SHREE RAJ GROUP,13-Nov-20,4558470,Uma Imperial,,,,
94,603,1-Dec-20,,9644,2,2,492003,0,18.877004,,Dronagiri,72.933538,SHREE RAJ GROUP,13-Nov-20,5815332,Uma Imperial,,,,
95,435.830311,1-Jun-24,1,11988,2,2,1025848,1,18.905825,1,Dronagiri,73.014262,SHREE RAJ GROUP,13-Nov-20,5225000,Uma Harmony,,,,
96,276.416952,1-Jun-24,2,12481,1,1,1025848,1,18.905825,1,Dronagiri,73.014262,SHREE RAJ GROUP,13-Nov-20,3450000,Uma Harmony,,,,
97,332,1-Jun-23,,11911,1,1,868912,0,18.878432,,Dronagiri,72.962161,SHREE RAJ GROUP,13-Nov-20,3954452,Uma Greens,,,,
98,503,1-Jun-23,,12432,2,2,868912,0,18.878432,,Dronagiri,72.962161,SHREE RAJ GROUP,13-Nov-20,6258829,Uma Greens,,,,
99,516,0,0,26162,2,2,0,,19.222949,,Thane West,72.978584,,12-Nov-20,13500000,kashish park,,,,
100,1011,0,,28593,3,3,422087,0,19.049931,,Sindhi Society Chembur,72.891005,Bhagwan Real Estate,11-Nov-20,29000000,Kukreja Chembur Heights 2,,,,
101,323,1-Jun-23,,17027,1,1,799594,0,19.147544,1,Bhandup (West),72.92588,Yash Properties,3-Nov-20,5500000,Marathon Neoskies,,,,
102,628,1-Jun-26,,11740,2,2,769683,1,18.947929,1,Panvel,73.184129,The Wadhwa Group,23-Oct-20,7500000,Wadhwa Wise City,,,,
103,390.191375,1-Jun-26,,11789,1,1,769683,0,18.947929,,Panvel,73.184129,The Wadhwa Group,23-Oct-20,4600000,Wadhwa Wise City,,,,
104,1330,0,,24699,3,3,378471,1,19.206298,1,Pokhran-2,72.957126,Courtyard Real Estate PVT Ltd,23-Oct-20,33900000,Courtyard by Narang Realty and The Wadhwa Group,,,,
105,358,1-Dec-23,,9364,,1,1023446,0,19.421431,,Vasai East,72.864306,RAJLAXMI DEVELOPERS,22-Sep-20,3297000,Rajlaxmi Towers,,,,
106,1142,1-Dec-23,,5994,0,2,379733,0,19.1861103,,Ambernath West,73.2154753,Empire Industries Ltd.,13-Nov-20,6848574,Empire Industrial Centrum,,,,
107,500,1-Dec-23,,8997,,2,1023446,0,19.421431,,Vasai East,72.864306,RAJLAXMI DEVELOPERS,22-Sep-20,4497000,Rajlaxmi Towers,,,,
108,1165,0,1,27897,3,3,505229,,19.060606,,Chembur,72.881281,,16-Nov-20,32500000,Godrej Central,,,,
109,1785.623371,1-Dec-25,,71039,4,4,903711,0,19.060153,,Sanpada,73.001758,Sadguru Realtors,6-Nov-20,126859950,One Akshar,,,,
110,1583,0,,50536,3,3,34944,0,19.002619,,Worli,72.827566,Sainath Estate,24-Sep-20,80000000,The World Towers,,,,
111,900,1-Jun-26,,27222,,3,1026034,0,19.165175,,Mulund (West),72.939174,L & T Realty,13-Nov-20,21000000,L and T Rejuve 360,,,,
112,611,1-Jun-26,,22422,,2,1026034,0,19.165175,,Mulund (West),72.939174,L & T Realty,13-Nov-20,13500000,L and T Rejuve 360,,,,
113,605,0,2,15537,1,1,73912,,19.150736,,Bhandup (West),72.933692,,16-Nov-20,9400000,Ganraj Beauty Landmark,Bhandup,4.74,2.222222222,4
114,767,0,,28761,2,2,422087,0,19.049931,,Sindhi Society Chembur,72.891005,Bhagwan Real Estate,11-Nov-20,18600000,Kukreja Chembur Heights 2,,,,
115,463.278256,1-Dec-25,,22880,,1,1036390,1,19.159706,,Goregaon (West),72.841728,DHARIWAL DEVELOPERS INDIA PRIVATE LIMITED,27-Oct-20,10600000,Swami Vivekanand CHSL,,,,
116,665.20902,1-Dec-25,,23042,2,2,1036390,1,19.159706,,Goregaon (West),72.841728,DHARIWAL DEVELOPERS INDIA PRIVATE LIMITED,27-Oct-20,15300000,Swami Vivekanand CHSL,,,,
117,1170.251208,1-Jun-25,,0,,3,1027684,0,19.214028,,Kandivali (East),72.872043,Viceroy Properties LLP,13-Nov-20,0,Viceroy Savana,,,,
118,819.778624,1-Jun-25,,0,,2,1027684,0,19.214028,,Kandivali (East),72.872043,Viceroy Properties LLP,13-Nov-20,19600000,Viceroy Savana,,,,
119,253.16,1-Dec-20,,14864,1,1,525949,0,18.874711,,Dronagiri,72.9638,Villa Group,21-Oct-20,3763000,Majestic Villa,,,,
120,367.910102,1-Dec-20,,16191,2,2,525949,1,18.874711,1,Dronagiri,72.9638,Villa Group,21-Oct-20,5957000,Majestic Villa,,,,
121,484,0,0,33057,1,1,0,,19.058305,,Kherwadi,72.844759,,18-Aug-20,16000000,Vivekanand Co-op Housing Society Ltd,,,,
122,875,0,,36000,2,2,87386,1,19.165197,1,Goregaon (West),72.842742,The Wadhwa Group,23-Oct-20,31500000,Wadhwa Anmol Fortune,,,,
123,3010,0,,29763,5,5,378471,1,19.206298,1,Pokhran-2,72.957126,Courtyard Real Estate PVT Ltd,23-Oct-20,89400000,Courtyard by Narang Realty and The Wadhwa Group,,,,
124,852.8,0,,9029,,3,45972,0,19.267139,,Kalyan (West),73.081882,Tata Housing,21-Oct-20,7700000,Tata Amantra,,,,
125,1297,0,,14945,3,3,472451,1,19.191146,1,Teen Hath Naka,72.959578,SINGHANIA GROUP,23-Sep-20,17600290,Singhania Valencia Park,,,,
126,885,1-Dec-23,,6594,0,1,379733,0,19.1861103,,Ambernath West,73.2154753,Empire Industries Ltd.,13-Nov-20,5820000,Empire Industrial Centrum,,,,
127,1250,0,3,15200,2,2,0,,19.155238,,MUMBAI,72.954021,,20-Jan-20,19000000,Sunflower CHS LTD,,,,
128,899,0,,6533,,3,196761,0,19.467026,,Virar West,72.795692,MIDAS BUILDCON,3-Sep-20,5874000,Midas Heights,,,,
129,770,0,0,11689,2,2,140645,,19.217726,,Majiwada,72.987049,,10-Oct-20,9000000,Vrindavan Society,,,,
130,950,0,0,17368,2,2,22028,,19.182407,,Kasam Baug,72.857085,,19-Oct-20,16500000,Shah Arcade 2,,,,
131,770,1-Dec-23,,24025,,2,898471,0,19.023579,,Seawoods,73.016032,L & T Realty,12-Nov-20,18100000,L and T Seawoods Residences,,,,
132,617.32,0,,9395,,2,45972,0,19.267139,,Kalyan (West),73.081882,Tata Housing,21-Oct-20,5800000,Tata Amantra,,,,
133,558,0,,4839,,2,260801,0,19.298976,,Titwala,73.228258,Shankheshwar Kreaters,23-Oct-20,2700162,Shankheshwar Crystal,,,,
134,1198,1-Jun-21,,8347,,3,386279,0,18.866685,,Dronagiri,72.966547,Apex Realty,27-Aug-20,10000000,Apex Landmark,,,,
135,1070,0,1,4907,2,2,44372,,19.41106,,Vasai East,72.833931,Sofia Properties,28-Oct-20,5250000,RNA NG Shree Ram Van,,,,
136,1045,0,4,19138,2,3,194097,,19.206887,,khopat,72.972516,,26-Aug-20,20000000,Flower Valley,,,,
137,1942,0,,51493,4,4,34944,0,19.002619,,Worli,72.827566,Sainath Estate,24-Sep-20,95000000,The World Towers,,,,
138,525.493598,1-Dec-24,,15031,2,2,1034536,0,19.261358,,G B Road,72.961851,HORIZON GROUP,8-Oct-20,7899150,KM Horizon Exotica,Ghodbunder Road,4.83,2.777777778,4.144444444
139,1300,1-Dec-23,,15648,2,2,34780,0,19.192336,,Kanchpada,72.835411,Perfect Living,17-Oct-20,20600000,Auris Serenity,,,,
140,531,1-Dec-22,,18210,,2,901107,0,19.146558,,Friends Colony,72.948267,Southfield And Gharkul Developers,13-Nov-20,9669510,Gravity,,,,
141,390.2451945,1-Jan-25,,5229,2,2,1036152,1,19.114358,1,Vangani,73.311677,SPM Innovation,11-Nov-20,1755000,SPM Lake City,,,,
142,281.9926522,1-Jan-25,,5561,1,1,1036152,1,19.114358,1,Vangani,73.311677,SPM Innovation,11-Nov-20,1560000,SPM Lake City,,,,
143,425.75,1-Dec-22,,7985,1,1,1032241,1,19.070307,1,Sector-23 Taloja,73.098941,SHREEJI DEVELOPERS,9-Nov-20,3400000,Shreeji SM Royal Avenue,,,,
144,680,0,1,9558,2,1,41194,,19.298565,,Ramdev Park,72.871843,,16-Nov-20,6500000,Sahakar Heights,,,,
145,1442.039683,0,,46808,,4,35610,0,19.006108,,Worli,72.828829,Sainath Estate,18-Sep-20,67498578,Lodha The Park,,,,
146,1157.011611,0,,41486,,3,35610,0,19.006108,,Worli,72.828829,Sainath Estate,18-Sep-20,48000000,Lodha The Park,,,,
147,675,0,3,7851,1,1,279207,,19.22516,,thakurli,73.103377,,16-Sep-20,5300000,Ammber Enncllave,,,,
148,1100,0,3,10454,2,2,0,,19.2599044,,Ghodbunder Road,72.9576972,,27-Jul-20,11500000,Unique Green,"Kasarvadavli, Thane West",4.83,2.777777778,4.144444444
149,408,0,,4902,,1,260801,0,19.298976,,Titwala,73.228258,Shankheshwar Kreaters,23-Oct-20,2000016,Shankheshwar Crystal,,,,
150,798,0,,22469,2,2,378471,0,19.206298,,Pokhran-2,72.957126,Courtyard Real Estate PVT Ltd,23-Oct-20,16500000,Courtyard by Narang Realty and The Wadhwa Group,,,,
151,1583,0,,47378,3,3,34944,0,19.002619,,Worli,72.827566,Sainath Estate,24-Sep-20,74000000,The World Towers,,,,
152,660,1-Dec-22,,4287,1,1,895731,0,19.162232,,Diva,73.047349,LAXMI BUILDCON BUILDERS & DEVELOPERS,1-Oct-20,2830000,Laxmi Galaxy,Dombivali East,4.93,1.555555556,3.822222222
153,385.993454,1-Dec-24,,14861,1,1,1034536,0,19.261358,,G B Road,72.961851,HORIZON GROUP,8-Oct-20,5579420,KM Horizon Exotica,Ghodbunder Road,4.83,2.777777778,4.144444444
154,1376,0,0,19258,3,3,420549,,19.157378,,Jawahar Nagar,72.846571,,26-Sep-20,26500000,Prem Tower,Goregaon West,4.94,2.888888889,4.188888889
155,800,0,0,5250,2,2,0,,19.20697,,Dombivli (East),73.096559,,9-Mar-20,4200000,MAULI DARSHAN CO-OPERATIVE SOCIETY,,,,
156,2302,0,,10860,4,4,2595,1,19.094569,1,Sector 11 Koparkhairane,73.013224,SHAH & CHHEDA HOMES PVT LTD,13-Nov-20,25000000,Shah and Chheda Mahavir Ornate,,,,
157,2179,0,,11008,3,3,2595,1,19.094569,1,Sector 11 Koparkhairane,73.013224,SHAH & CHHEDA HOMES PVT LTD,13-Nov-20,24000000,Shah and Chheda Mahavir Ornate,,,,
158,786,0,,16898,2,2,204831,1,19.111946,1,Malad (West),72.857948,Fourwalls Construction,5-Nov-20,13300000,Bay View Mumbai,,,,
159,355,1-May-25,,7101,1,1,1034502,0,19.082892,,Taloja,73.109873,Riddhi Siddhi Developers,11-Nov-20,2521000,Riddhi Siddhi Exotica,,,,
160,664,1-Dec-25,,7243,,2,1046029,0,19.074795,,Taloja,73.112148,Shubham Group,23-Oct-20,4800000,Shubham Jijai Angan,Kalamboli,4.12,2,3.855555556
161,523.0436,1-May-25,,7647,,2,1034502,0,19.082892,,Taloja,73.109873,Riddhi Siddhi Developers,11-Nov-20,4000000,Riddhi Siddhi Exotica,,,,
162,524,1-Jun-25,,20610,2,2,503779,0,19.1868116,,Vaishali Nagar,72.9403045,Ashar,22-Oct-20,10800000,Ashar Maple,"Wagle Estate, Thane West",4.9,2.666666667,4.166666667
163,857.990469,0,,44289,,2,35610,0,19.006108,,Worli,72.828829,Sainath Estate,18-Sep-20,38000000,Lodha The Park,,,,
164,744,0,0,6051,2,1,551029,1,19.381271,1,Vasai West,72.812835,Shelter Group,12-Sep-20,4502000,Shelter Heights,,,,
165,620,0,0,17742,2,1,23072,,19.156948,,Bhandup (West),72.941053,,24-Sep-20,10000000,Samarth Garden,,,,
166,580,1-Dec-23,,20607,,2,1045668,0,19.086764,,Ghatkopar (East),72.91484,Gurukrupa Realcon Developers Private Limited,18-Sep-20,11951000,Gurukrupa Ugam,,,,
