,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
0,1015,1-Mar-21,,7500,,2,1041722,0,12.99002,,Adambakkam,80.203512,AceserTech Private Limited,16-Nov-20,7612500,Athreyas Annapoorni,Adambakkam,4.73,1.444444444,3.911111111
1,1421,1-Sep-21,,5400,,2,496667,0,13.083122,,Nolambur,80.160945,Casagrand Builder Private Limited,16-Nov-20,7673400,Casagrand Crescendo,Mogappair,4.79,1.777777778,3.833333333
2,1735,1-Jun-22,,8299,,2,1013258,0,12.970183,,Perungudi,80.249807,Appaswamy Real Estate,16-Nov-20,14398765,Appaswamy Altezza,Perungudi,4.83,2.222222222,4.1
3,2269,1-Jun-22,,8299,,3,1013258,0,12.970183,,Perungudi,80.249807,Appaswamy Real Estate,3-Nov-20,18830431,Appaswamy Altezza,Perungudi,4.83,2.222222222,4.1
4,942,0,1,17750,2,2,95134,1,12.996676,1,Adyar,80.254938,NAVIN HOUSING & PROPERTIES (P) LTD,13-Nov-20,16720500,Navin Septem,Thiruvanmiyur,5,2.333333333,4.188888889
5,1480,0,3,6072,3,3,36140,1,13.131774,1,Moolakadai,80.241229,NAVIN HOUSING & PROPERTIES (P) LTD,11-Nov-20,8986560,Navins Whiteberry,Perambur,3.2,1.111111111,3.822222222
6,1269,0,,4500,2,2,56122,1,12.968266,1,Pammal,80.129825,Appaswamy Real Estate,19-Aug-20,5710500,Appaswamy The Bloomingdale,Pallavaram,4.45,1.888888889,4
7,1345,1-Sep-21,,4499,3,3,1047704,0,13.108292,,Ambattur,80.159248,GP Homes Private Limited,5-Oct-20,6051155,GP Fern Breeze,Ambattur,4.69,1.333333333,3.877777778
8,2581,1-Oct-20,3,5500,4,4,503639,1,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,6-Oct-20,14195500,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.555555556,4.011111111
9,912,1-Aug-21,,5496,,2,1042495,0,13.121278,,Korattur,80.189194,GP Homes Private Limited,8-Oct-20,5015088,GP Imperial,Ambattur,4.69,1.333333333,3.877777778
10,1470,1-Oct-20,1,5500,2,2,503639,1,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,16-Nov-20,8085000,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.555555556,4.011111111
11,2418,1-Oct-20,2,5500,3,3,503639,1,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,6-Oct-20,13299000,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.555555556,4.011111111
12,1517,0,1,11300,2,3,453695,1,13.050222,1,Vadapalani,80.211575,Appaswamy Real Estate,16-Nov-20,17142100,Appaswamy Trellis,Vadapalani,4.98,2.666666667,4.088888889
13,1480,1-Apr-22,,4499,3,3,1047431,1,13.008598,1,Porur,80.135745,Kochar Homes Private Limited,16-Nov-20,6658520,Kochar Neetu Arjun Garden,Porur,4.73,2.111111111,4
14,1552,0,1,4500,3,3,56122,1,12.968266,1,Pammal,80.129825,Appaswamy Real Estate,19-Aug-20,6984000,Appaswamy The Bloomingdale,Pallavaram,4.45,1.888888889,4
15,1240,1-Apr-22,,4499,2,2,1047431,1,13.008598,1,Porur,80.135745,Kochar Homes Private Limited,12-Nov-20,5578760,Kochar Neetu Arjun Garden,Porur,4.73,2.111111111,4
16,1395,1-Jan-22,,3298,3,3,211183,0,12.785505,,Kelambakkam,80.211418,Advaita Homes,4-Nov-20,4602105,Advaita Blossom,Kelambakkam,3.19,1.555555556,3.644444444
17,1002,1-Jan-22,,3299,1,1,211183,0,12.785505,,Kelambakkam,80.211418,Advaita Homes,4-Nov-20,3305598,Advaita Blossom,Kelambakkam,3.19,1.555555556,3.644444444
18,1297,1-Jan-22,,3298,2,2,211183,0,12.785505,,Kelambakkam,80.211418,Advaita Homes,4-Nov-20,4278803,Advaita Blossom,Kelambakkam,3.19,1.555555556,3.644444444
19,1484,1-Dec-20,3,5800,3,3,774821,1,12.90682,1,Medavakkam,80.183045,NAVIN HOUSING & PROPERTIES (P) LTD,11-Nov-20,8607200,Navins Starwood Towers 2,Medavakkam,4.63,1.888888889,3.8
20,955,1-Dec-23,,6988,2,2,1048736,1,12.915054,1,East Tambaram,80.136989,Dac Promoters,13-Oct-20,6693023,Dac Akshar Pushkar,Selaiyur,4.65,2,3.955555556
21,861,0,,6574,2,2,904056,0,13.086343,,Pallavaram,80.20864,Dac Promoters,13-Oct-20,5631877,DAC Vardhini And Varshini,Anna Nagar West,4.99,2.222222222,4.122222222
22,1709,0,2,6145,3,3,487639,1,12.915367,1,Rajakilpakkam,80.158867,NAVIN HOUSING & PROPERTIES (P) LTD,9-Nov-20,10501805,Navins Sanctum,Selaiyur,4.65,2,3.955555556
23,1048,0,1,6134,2,2,487639,0,12.915367,,Rajakilpakkam,80.158867,NAVIN HOUSING & PROPERTIES (P) LTD,13-Nov-20,6428432,Navins Sanctum,Selaiyur,4.65,2,3.955555556
24,1171,0,,8166,2,2,903413,1,12.920455,1,Tambaram,80.142447,Dac Promoters,12-Oct-20,9635391,DAC Shrikar,Selaiyur,4.65,2,3.955555556
25,1653,1-Jan-21,,7200,3,3,76016,0,12.953516,,Pallavaram,80.16535,ALLIANCE BUSINESS PARKS PRIVATE LIMITED,17-Oct-20,10661850,Alliance Galleria Residences,Pallavaram,4.45,1.888888889,4
26,1122,1-Jan-21,,7397,2,2,76016,1,12.953516,1,Pallavaram,80.16535,ALLIANCE BUSINESS PARKS PRIVATE LIMITED,17-Oct-20,7236900,Alliance Galleria Residences,Pallavaram,4.45,1.888888889,4
27,1287,0,2,4499,2,2,1032941,1,13.075439,,Thiruverkadu,80.123276,VGN Homes Pvt Ltd,27-Oct-20,5790213,VGN Sandstone,Avadi,4.43,1.555555556,4.055555556
28,1047,1-Dec-21,,8928,2,2,1032441,0,12.928898,,East Tambaram,80.129118,Dac Promoters,12-Oct-20,9348128,DAC Sampurna,Tambaram,4.45,1.666666667,3.933333333
29,1439,1-Mar-21,,8061,3,3,556677,1,12.953329,1,Pallavaram,80.162494,Emerald Haven Realty Limited,20-Oct-20,11600000,TVS Emerald LightHouse,Pallavaram,4.62,2,4.044444444
30,1336,0,1,8995,3,3,406002,1,13.098854,1,Anna Nagar West,80.192501,PACE Builders (M) Pvt Ltd,23-Oct-20,12017320,Pace Park Lane,Anna Nagar West,4.69,1.333333333,3.877777778
31,2686,0,4,6295,4,4,376006,0,12.914556,,Karapakkam,80.226386,Doshi Housing Pvt Ltd,1-Sep-20,16908370,Doshi Risington,Karapakkam,4.55,2.555555556,4.011111111
32,1561,0,3,3695,3,3,10314,1,12.93895,1,West Tambaram,80.099454,PACE Builders (M) Pvt Ltd,23-Oct-20,5767895,Pace Anusa,Tambaram,4.45,1.666666667,3.933333333
33,1151,0,,8995,,2,406002,0,13.098854,,Anna Nagar West,80.192501,PACE Builders (M) Pvt Ltd,23-Oct-20,10353245,Pace Park Lane,Anna Nagar West,4.69,1.333333333,3.877777778
34,1027,0,,6395,2,2,376006,0,12.914556,,Karapakkam,80.226386,Doshi Housing Pvt Ltd,1-Sep-20,6567665,Doshi Risington,Karapakkam,4.55,2.555555556,4.011111111
35,1944,0,,6295,3,3,376006,0,12.914556,,Karapakkam,80.226386,Doshi Housing Pvt Ltd,1-Sep-20,12237480,Doshi Risington,Karapakkam,4.55,2.555555556,4.011111111
36,970,1-May-21,,5500,,2,1050067,0,12.970863,,Pammal,80.127796,Vasiyam Homes Private Limited,9-Nov-20,5335000,Vasiyam Vriksham,Pallavaram,4.45,1.888888889,4
37,601,1-Dec-20,,5800,1,2,774821,1,12.90682,1,Medavakkam,80.183045,NAVIN HOUSING & PROPERTIES (P) LTD,11-Nov-20,3485800,Navins Starwood Towers 2,Medavakkam,4.63,1.888888889,3.8
38,510,0,,6896,1,1,871755,1,12.908558,1,East Tambaram,80.13796,Dac Promoters,13-Oct-20,3516986,DAC Raayar Kudil,Selaiyur,4.65,2,3.955555556
39,1604,0,,15500,,3,877090,0,13.043018,,T.Nagar,80.233476,SWITZER INSTRUMENT PVT LTD,16-Nov-20,24862000,Switzer Melody Apartments,T. Nagar,5,2.555555556,4.122222222
40,1487,0,1,3699,2,2,388477,1,12.822374,1,Siruseri,80.205616,Appaswamy Real Estate,16-Nov-20,5500413,Appaswamy Habitat,Egatoor,4.62,2.111111111,3.9
41,1145,0,,15500,,2,877090,0,13.043018,,T.Nagar,80.233476,SWITZER INSTRUMENT PVT LTD,13-Nov-20,17747500,Switzer Melody Apartments,T. Nagar,5,2.555555556,4.122222222
42,1300,0,,5600,,3,808158,0,12.939004,,Chengalpet,80.186883,RKN Construction Pvt Ltd,29-Oct-20,7280000,RKN Jayaram Flats,Medavakkam,4.6,1.444444444,3.833333333
43,1233,1-Nov-20,1,4200,2,3,47910,1,12.889781,1,Medavakkam,80.174048,Rajparis civil constructions,3-Oct-20,5178600,Rajparis Crystal Spring 2,Medavakkam,4.63,1.888888889,3.8
44,848,0,,3831,2,2,482455,1,12.807257,1,Pudupakkam Village,80.197003,Provident Housing Ltd,16-Nov-20,3249000,Provident Freedom,Kelambakkam,3.19,1.555555556,3.644444444
45,801,0,,6361,,2,871755,0,12.908558,,East Tambaram,80.13796,Dac Promoters,13-Oct-20,5077404,DAC Raayar Kudil,Selaiyur,4.65,2,3.955555556
46,1214,1-Nov-24,,5299,2,2,1031537,0,12.971496,,Pallavaram,80.142979,Radiance Realty Developers India Ltd,16-Nov-20,6432986,Radiance The Pride,Pallavaram,4.45,1.888888889,4
47,1564,1-Nov-24,,5299,3,3,1031537,0,12.971496,,Pallavaram,80.142979,Radiance Realty Developers India Ltd,11-Nov-20,8287636,Radiance The Pride,Pallavaram,4.45,1.888888889,4
48,1201,1-Jun-21,1,4699,2,2,1019238,0,12.899217,,Sholinganallur,80.226816,Radiance Realty Developers India Ltd,16-Nov-20,5643499,Radiance Sapphire,Sholinganallur,4.55,2.555555556,4.011111111
49,1002,0,,9000,2,2,546387,0,13.073328,,Koyambedu,80.191053,Radiance Realty Developers India Ltd,16-Nov-20,9018000,Radiance Icon,Koyambedu,4.19,2.111111111,4.077777778
50,1674,1-Jul-24,,4699,3,3,1018267,0,13.1414459,,Madhavaram,80.2219026,Radiance Realty Developers India Ltd,10-Nov-20,7866126,Radiance Suprema,Madhavaram,4.35,1.555555556,3.922222222
51,1062,0,,3831,2,3,482455,1,12.807257,1,Pudupakkam Village,80.197003,Provident Housing Ltd,13-Oct-20,4068522,Provident Freedom,Kelambakkam,3.19,1.555555556,3.644444444
52,1316,0,1,5600,3,3,1031335,1,13.053244,,Maduravoyal,80.154019,JUNAID CONSTRUCTIONS LLP,27-Oct-20,7369600,Joy Residenza,Maduravoyal,4.73,2.111111111,4
53,1470,1-Sep-21,,3995,,3,790392,0,12.96641,,Chromepet,80.102908,Doshi Housing Pvt Ltd,1-Sep-20,5872650,Doshi Firstnest,Poonamalle,4.73,2.111111111,4
54,1176,0,,3695,2,2,10314,1,12.93895,1,West Tambaram,80.099454,PACE Builders (M) Pvt Ltd,23-Oct-20,4345320,Pace Anusa,Tambaram,4.45,1.666666667,3.933333333
55,522,0,,3800,1,1,805821,0,12.891064,,New perungalathur,80.114651,Isha Homes INDIA Pvt Ltd,4-Nov-20,1983600,Isha Anandham,Tambaram,4.45,1.666666667,3.933333333
56,1100,1-Sep-21,,5350,3,3,1042281,0,12.908873,,Perumbakkam,80.19353,"Alpha Foundations (P) Ltd.,",22-Aug-20,5885000,Realspace Promoters RSP Anugraha,Medavakkam,4.63,1.888888889,3.8
57,995,0,,5600,2,2,1031335,1,13.053244,,Maduravoyal,80.154019,JUNAID CONSTRUCTIONS LLP,16-Nov-20,5572000,Joy Residenza,Maduravoyal,4.73,2.111111111,4
58,1612,1-Jun-21,1,4699,3,3,1019238,0,12.899217,,Sholinganallur,80.226816,Radiance Realty Developers India Ltd,10-Nov-20,7574788,Radiance Sapphire,Sholinganallur,4.55,2.555555556,4.011111111
59,1084,1-Jul-24,,4699,2,2,1018267,0,13.1414459,,Madhavaram,80.2219026,Radiance Realty Developers India Ltd,16-Nov-20,5093716,Radiance Suprema,Madhavaram,4.35,1.555555556,3.922222222
60,1782,1-Dec-20,1,6500,3,3,59666,1,12.93824,1,Thoraipakkam,80.239656,Elegant Constructions,15-Oct-20,11583000,Elegant Palmera Garden,Thuraipakkam,4.83,2.222222222,3.988888889
61,768,1-Sep-21,,5350,,2,1042281,0,12.908873,,Perumbakkam,80.19353,"Alpha Foundations (P) Ltd.,",22-Aug-20,4108800,Realspace Promoters RSP Anugraha,Medavakkam,4.63,1.888888889,3.8
62,620,0,1,5726,1,1,3326,1,12.93135,1,Pallikaranai,80.196064,Puravankara Projects Ltd,23-Oct-20,3550740,Windermere,Pallikaranai,4.06,1.777777778,3.666666667
63,587,1-Dec-20,,6500,1,1,59666,1,12.93824,1,Thoraipakkam,80.239656,Elegant Constructions,15-Oct-20,3815500,Elegant Palmera Garden,Thuraipakkam,4.83,2.222222222,3.988888889
64,1737,0,1,3699,3,3,388477,1,12.822374,1,Siruseri,80.205616,Appaswamy Real Estate,29-Aug-20,6425163,Appaswamy Habitat,Egatoor,4.62,2.111111111,3.9
65,1338,1-Dec-20,2,6500,2,2,59666,1,12.93824,1,Thoraipakkam,80.239656,Elegant Constructions,13-Nov-20,8697000,Elegant Palmera Garden,Thuraipakkam,4.83,2.222222222,3.988888889
66,2522,0,,8995,4,4,10276,1,13.082861,1,Anna Nagar West,80.191817,PACE Builders (M) Pvt Ltd,23-Oct-20,22685390,Pace Prana,Anna Nagar West,4.79,1.777777778,3.833333333
67,570,1-Dec-20,,4699,,1,1048309,0,12.905274,,New perungalathur,80.086444,AR FOUNDATION,5-Nov-20,2678430,AR Orchid Park,Tambaram,4.45,1.666666667,3.933333333
68,893,1-Dec-20,,4699,,2,1048309,0,12.905274,,New perungalathur,80.086444,AR FOUNDATION,16-Nov-20,4196207,AR Orchid Park,Tambaram,4.45,1.666666667,3.933333333
69,1947,1-Mar-22,2,6324,3,3,1033653,1,13.073365,,Mogappair,80.170631,Casagrand Builder Private Limited,9-Nov-20,12069453,Casagrand Tudor,Mogappair,4.17,1.555555556,3.777777778
70,1306,0,1,7274,2,2,41986,1,13.076797,1,Mogappair West,80.161979,BBCL,4-Nov-20,9500000,BBCL Vajra,Mogappair,4.79,1.777777778,3.833333333
71,1337,0,,8661,2,2,10276,1,13.082861,1,Anna Nagar West,80.191817,PACE Builders (M) Pvt Ltd,23-Oct-20,12026315,Pace Prana,Anna Nagar West,4.79,1.777777778,3.833333333
72,2522,0,,8495,3,3,10276,1,13.082861,1,Anna Nagar West,80.191817,PACE Builders (M) Pvt Ltd,23-Oct-20,22685390,Pace Prana,Anna Nagar West,4.79,1.777777778,3.833333333
73,1396,1-Dec-20,1,6250,2,2,494891,1,12.949317,1,Kovilambakkam,80.189947,Jones Foundations Private Limited,16-Nov-20,8725000,Jones Blazia,Kanchipuram District,0,0,0
74,1087,1-Jan-23,,4999,,2,1033461,0,13.063852,,Vanagaram,80.153186,V N R HOMES PRIVATE LIMITED,16-Nov-20,5433913,VNR Belmont,Maduravoyal,4.17,1.555555556,3.777777778
75,1947,1-Dec-20,2,6250,3,3,494891,1,12.949317,1,Kovilambakkam,80.189947,Jones Foundations Private Limited,12-Nov-20,12168750,Jones Blazia,Kanchipuram District,0,0,0
76,830,0,,4698,,2,1048669,0,13.170189,,Puzhal,80.215373,Sivanta Foundations,16-Nov-20,3900000,Sivanta Atlantis,Red Hills,3.2,1.111111111,3.822222222
77,1224,0,1,4250,2,3,14966,1,13.013147,1,Porur,80.15301,Primex Infrastructure Pvt Ltd,4-Nov-20,5202000,Primex Verterra,Porur,4.73,2.111111111,4
78,1656,1-Oct-20,1,8011,3,3,1019858,1,12.90962,1,Selaiyur,80.143733,Dac Promoters,12-Oct-20,13266872,DAC Shubam and Vishvam,Selaiyur,4.65,2,3.955555556
79,2228,1-Mar-22,2,6449,4,4,1033653,1,13.073365,,Mogappair,80.170631,Casagrand Builder Private Limited,6-Nov-20,14368372,Casagrand Tudor,Mogappair,4.17,1.555555556,3.777777778
80,1363,1-Mar-22,2,6323,2,2,1033653,1,13.073365,,Mogappair,80.170631,Casagrand Builder Private Limited,16-Nov-20,8449237,Casagrand Tudor,Mogappair,4.17,1.555555556,3.777777778
81,569,1-Aug-21,,3322,2,2,874729,0,12.696505,,Thiruporur,80.067883,Vijay Raja Homes Private Limited,13-Nov-20,1890787,Vijay Raja Exurb,Chengalpattu,0.39,1.5,1.55
82,1255,0,1,4783,2,3,166661,1,12.881502,1,Sholinganallur,80.205096,PS Srijan Developers LLP,17-Oct-20,5980000,PS Srijan Nexterra,Medavakkam,2.83,2.555555556,3.777777778
83,1080,0,,7200,,2,1007537,1,12.988242,1,Pazhavanthangal,80.187725,Sai rithvik,10-Nov-20,7776000,Sai Rithvik,Nanganallur,4.34,1.222222222,3.833333333
84,1389,1-Mar-22,,3999,3,3,1045494,0,12.892275,,Perumbakkam,80.188882,SARADEUZ INFRASTRUCTURES PRIVATE LIMITED,29-Sep-20,5554611,Saradeuz Tulip,Medavakkam,4.63,1.888888889,3.8
85,821,0,,3800,2,2,805821,0,12.891064,,New perungalathur,80.114651,Isha Homes INDIA Pvt Ltd,4-Nov-20,3119800,Isha Anandham,Tambaram,4.45,1.666666667,3.933333333
86,1112,1-Dec-20,,8079,2,2,1018776,1,12.922158,1,Tambaram,80.124906,Dac Promoters,12-Oct-20,9047396,DAC Anjani And Sanjani,Tambaram,4.45,1.666666667,3.933333333
87,1305,1-Jan-21,,5399,3,3,1009502,0,13.081958,,Ayanambakkam,80.149021,GP Homes Private Limited,8-Oct-20,7045695,GP Valencia,Ambattur,4.69,1.333333333,3.877777778
88,2364,1-Jul-22,,5999,,4,1045141,0,13.013409,,Manapakkam,80.165888,Casagrand Builder Private Limited,9-Nov-20,14181636,Casagrand Utopia,Ramapuram,4.8,1.777777778,3.977777778
89,2160,1-Jul-22,2,5649,3,3,1045141,1,13.013409,1,Manapakkam,80.165888,Casagrand Builder Private Limited,16-Nov-20,12957840,Casagrand Utopia,Ramapuram,4.8,1.777777778,3.977777778
90,1303,1-Jul-22,2,5532,2,2,1045141,1,13.013409,1,Manapakkam,80.165888,Casagrand Builder Private Limited,16-Nov-20,7816697,Casagrand Utopia,Ramapuram,4.8,1.777777778,3.977777778
91,2325,1-Oct-22,,4299,,4,1048335,0,12.895506,,Sholinganallur,80.208054,Casagrand Builder Private Limited,9-Nov-20,9995175,Casagrand First City,Medavakkam,4.63,1.888888889,3.8
92,1414,0,1,6143,3,3,460127,1,13.058686,1,Vanagaram,80.146475,Urban Tree Infrastructures Pvt Ltd,22-Oct-20,8700342,Urban Tree Fantastic,Maduravoyal,4.17,1.555555556,3.777777778
93,1112,0,1,6205,2,2,460127,1,13.058686,1,Vanagaram,80.146475,Urban Tree Infrastructures Pvt Ltd,27-Oct-20,6900000,Urban Tree Fantastic,Maduravoyal,4.17,1.555555556,3.777777778
94,1414,0,1,6142,3,3,460127,1,13.058686,1,Vanagaram,80.146475,Urban Tree Infrastructures Pvt Ltd,22-Oct-20,8700000,Urban Tree Fantastic,Maduravoyal,4.17,1.555555556,3.777777778
95,1560,1-Jun-24,,6000,,3,1043412,0,12.921906,,Pallikaranai,80.198295,KRISHNA CONSTRUCTIONS,19-Sep-20,9360000,Krishna Celesta,Pallikaranai,4.06,1.777777778,3.666666667
96,928,1-Sep-23,,5600,2,2,1046881,1,12.898872,1,Madambakkam,80.158308,NAVEEN BUILDER,16-Nov-20,5196800,Naveen Dharanya Apratment,Selaiyur,4.65,2,3.955555556
97,1094,1-Oct-20,1,7954,2,2,1019858,1,12.90962,1,Selaiyur,80.143733,Dac Promoters,12-Oct-20,8697680,DAC Shubam and Vishvam,Selaiyur,4.65,2,3.955555556
98,996,1-Feb-21,,9000,2,2,1047562,0,12.979406,,Velachery,80.216244,Aishvariya Flats,6-Oct-20,8964000,Aishavariyaa Rajalakshmi Hi 5,Velachery,4.96,2.222222222,4.288888889
99,1188,1-Feb-21,,9000,3,3,1047562,0,12.979406,,Velachery,80.216244,Aishvariya Flats,6-Oct-20,10692000,Aishavariyaa Rajalakshmi Hi 5,Velachery,4.96,2.222222222,4.288888889
100,1157,1-Jun-24,,6000,,2,1043412,0,12.921906,,Pallikaranai,80.198295,KRISHNA CONSTRUCTIONS,16-Nov-20,6942000,Krishna Celesta,Pallikaranai,4.06,1.777777778,3.666666667
101,1158,1-Sep-23,2,5600,2,3,1046881,1,12.898872,1,Madambakkam,80.158308,NAVEEN BUILDER,10-Sep-20,6484800,Naveen Dharanya Apratment,Selaiyur,4.65,2,3.955555556
102,1415,0,1,7500,3,3,894917,1,12.976754,1,Velachery,80.220951,Rajah Associates,25-Sep-20,10612500,Rajahs Prashanthi,Velachery,4.96,2.222222222,4.288888889
103,1002,0,1,5999,2,3,1047647,1,13.124292,1,Kolathur,80.211069,KVR Builders,6-Oct-20,6010998,KVR Sri Dwarka,Kolathur,4.35,1.555555556,3.922222222
104,890,1-Jan-21,,5399,2,2,1009502,0,13.081958,,Ayanambakkam,80.149021,GP Homes Private Limited,8-Oct-20,4805110,GP Valencia,Ambattur,4.69,1.333333333,3.877777778
105,2432,0,4,4400,,4,34132,0,13.012082,,Porur,80.13496,Sai Ananda,7-Oct-20,10700800,New Crest Magnaa,Porur,4.73,2.111111111,4
106,866,0,,7200,,2,1049347,0,13.113259,,Korattur,80.18299,YES GEE CONSTRUCTIONS,28-Oct-20,6235200,Yes Gee Heritage,Ambattur,4.69,1.333333333,3.877777778
107,875,1-Feb-21,,5500,,2,1046710,0,12.953879,,Chromepet,80.144033,J.K. BUILDERS,7-Sep-20,4812500,JK Jaivardhan,Chromepet,4.62,2,4.044444444
108,1259,1-Oct-20,,4700,,3,1018298,0,12.899865,,Medavakkam,80.1754,Tranquil Homes,24-Sep-20,5917300,Tranquil Sri Sankara,Medavakkam,4.63,1.888888889,3.8
109,1673,0,,12000,,3,382371,0,13.011811,,RA Puram,80.248892,Endee Shelters and Properties Private Limited,16-Nov-20,20076000,Endee Regency,Kotturpuram,5,2.333333333,4.188888889
110,1316,0,1,5250,2,2,260271,1,12.910249,,Karapakkam,80.232631,Bhaggyam Constructions,11-Nov-20,6909000,Bhaggyam Pragathi,Sholinganallur,4.55,2.555555556,4.011111111
111,576,0,1,5250,1,1,260271,1,12.910249,1,Karapakkam,80.232631,Bhaggyam Constructions,11-Nov-20,3024000,Bhaggyam Pragathi,Sholinganallur,4.55,2.555555556,4.011111111
112,1112,0,1,6205,2,2,460127,1,13.058686,1,Vanagaram,80.146475,Urban Tree Infrastructures Pvt Ltd,13-Nov-20,6900000,Urban Tree Fantastic,Maduravoyal,4.17,1.555555556,3.777777778
113,1381,0,2,4400,3,3,34132,1,13.012082,1,Porur,80.13496,Sai Ananda,7-Oct-20,6076400,New Crest Magnaa,Porur,4.73,2.111111111,4
114,1150,1-Dec-20,,5500,,3,1026100,0,13.044829,,Porur,80.157729,GP Homes Private Limited,18-Sep-20,6325000,GP Flora Diamond,Porur,4.73,2.111111111,4
115,1264,1-Oct-22,,4149,,2,1048335,0,12.895506,,Sholinganallur,80.208054,Casagrand Builder Private Limited,9-Nov-20,5433936,Casagrand First City,Medavakkam,4.63,1.888888889,3.8
116,1962,1-Oct-22,,4199,3,3,1048335,0,12.895506,,Sholinganallur,80.208054,Casagrand Builder Private Limited,9-Nov-20,8042238,Casagrand First City,Medavakkam,4.63,1.888888889,3.8
117,1055,0,,6200,,2,894919,0,12.978984,,Velachery,80.21966,Rajah Associates,25-Sep-20,6541000,Rajahs Sai Nest,Velachery,4.96,2.222222222,4.288888889
118,975,0,,6500,,2,1046261,0,12.920231,,East Tambaram,80.125298,MS CHARAN BUILDERS PVT LTD,24-Sep-20,6337500,MS Charan Ananthu Nilayam,Tambaram,4.45,1.666666667,3.933333333
119,1343,0,,6500,,3,1046261,0,12.920231,,East Tambaram,80.125298,MS CHARAN BUILDERS PVT LTD,16-Nov-20,8729500,MS Charan Ananthu Nilayam,Tambaram,4.45,1.666666667,3.933333333
120,866,1-Mar-21,,7799,2,2,1002200,0,13.045187,,Valasaravakkam,80.1737924,JKB Housing Pvt Ltd,16-Nov-20,6753934,JKB Sri Dwaraka,Valasaravakkam,4.17,1.555555556,3.777777778
121,1055,1-Mar-22,,3999,,2,1045494,0,12.892275,,Perumbakkam,80.188882,SARADEUZ INFRASTRUCTURES PRIVATE LIMITED,27-Oct-20,4218945,Saradeuz Tulip,Medavakkam,4.63,1.888888889,3.8
122,1274,1-Dec-20,2,3799,2,2,385005,1,12.775076,1,Kelambakkam,80.218198,INCOR CHENNAI PROJECTS TWO PRIVATE LIMITED,11-Nov-20,4585126,Incor PBEL City,Kelambakkam,3.19,1.555555556,3.644444444
123,1552,1-Dec-20,,3799,3,3,385005,0,12.775076,,Kelambakkam,80.218198,INCOR CHENNAI PROJECTS TWO PRIVATE LIMITED,11-Nov-20,5585648,Incor PBEL City,Kelambakkam,3.19,1.555555556,3.644444444
124,1455,1-Dec-20,,5632,2,2,465899,1,12.8751291,1,Sholinganallur,80.2275895,BBCL,11-Nov-20,8194560,BBCL Midland,Semmancheri,4.55,2.555555556,4.011111111
125,1433,0,,7200,,3,1049347,0,13.113259,,Korattur,80.18299,YES GEE CONSTRUCTIONS,16-Nov-20,10317600,Yes Gee Heritage,Ambattur,4.69,1.333333333,3.877777778
126,512,1-Aug-21,,3322,1,1,874729,0,12.696505,,Thiruporur,80.067883,Vijay Raja Homes Private Limited,20-Aug-20,1701000,Vijay Raja Exurb,Chengalpattu,0.39,1.5,1.55
127,935,0,1,4765,2,2,166661,1,12.881502,1,Sholinganallur,80.205096,PS Srijan Developers LLP,17-Oct-20,4455275,PS Srijan Nexterra,Medavakkam,2.83,2.555555556,3.777777778
128,1330,0,,6315,3,3,1013438,1,12.905473,1,Medavakkam,80.1918,THE NEST,2-Nov-20,8400000,The Nest Charm,Medavakkam,4.63,1.888888889,3.8
129,860,0,1,5999,2,2,1047647,1,13.124292,1,Kolathur,80.211069,KVR Builders,6-Oct-20,5159140,KVR Sri Dwarka,Kolathur,4.35,1.555555556,3.922222222
130,1626,1-Dec-21,,4899,3,3,872648,0,12.917477,,Thoraipakkam,80.23559,Casagrand Builder Private Limited,6-Nov-20,7965774,Casagrand Savoye,Karapakkam,4.83,2.222222222,3.988888889
131,1626,1-Dec-21,,4899,3,3,872648,0,12.917477,,Thoraipakkam,80.23559,Casagrand Builder Private Limited,6-Nov-20,7965774,Casagrand Savoye,Karapakkam,4.83,2.222222222,3.988888889
132,1009,1-Oct-20,,4700,,2,1018298,0,12.899865,,Medavakkam,80.1754,Tranquil Homes,24-Sep-20,4742300,Tranquil Sri Sankara,Medavakkam,4.63,1.888888889,3.8
133,1592,0,1,6000,3,3,499535,1,13.04027,1,Porur,80.136891,Tulive G K Shetty,4-Nov-20,9552000,Tulive Dakshin,Porur,4.73,2.111111111,4
134,985,1-Oct-20,,5000,1,1,1035043,0,13.016519,,Kolapakkam,80.150025,SFF SKK Builders,25-Sep-20,4925000,SFF SKK Aishwaryam Phase 2,Porur,4.73,2.111111111,4
135,850,0,1,4250,2,2,872268,1,12.967468,1,Pallavaram,80.137747,ASN Housing,3-Nov-20,3612500,ASN Galaxy,Pallavaram,4.45,1.888888889,4
136,857,1-Dec-22,,3852,2,2,880419,0,12.7979151,,Padur,80.2208821,URBANRISE CONSTRUCTIONS LLP,13-Oct-20,3302000,Codename Chennai Best Manhattan Condos at OMR,Padur,4.44,1.666666667,3.9
