,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
455,368.34065799999996,"Jun 01, 2024",,35021,1,1.0,895590,1,19.006603,1,Parel,72.850414,YourHomes.in,"Oct 27, 2020",12900000.0,Ruparel Nova,,,,
456,1260,0,1,0,2,3,37472,,19.168341,,Dombivli (East),73.073962,,"Oct 16, 2020",0,Lodha Palava City,,,,
457,1000,0,0,31000,2,2,317489,,19.11008,,Vile Parle (West),72.840432,,"Aug 13, 2020",31000000,The West Sonali CHS,,,,
458,711.0,"Dec 01, 2022",,19021,2,2.0,501857,1,19.226362,1,Thane West,72.982513,Galaxy Estate Consultancy,"Nov 02, 2020",11930580.0,Kalpataru Paramount,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
459,968.0,0,,15482,,2.0,793368,0,19.233895,,Thane West,72.987559,DT REALTORS,"Oct 17, 2020",14986576.0,Lodha Sterling,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
460,447.0,"Jan 28, 2021",,19463,1,1.0,377673,0,19.220413,,Pokhran-2,72.963985,Corazon Homes,"Nov 16, 2020",8671800.0,Tata Serein,,,,
461,721.0,"Jan 28, 2021",,24150,2,2.0,377673,0,19.220413,,Pokhran-2,72.963985,Corazon Homes,"Oct 28, 2020",16000000.0,Tata Serein,,,,
462,502.028296,"Jul 01, 2023",,16666,2,2.0,1018649,0,19.2120456,,Majiwada,72.9866594,Corazon Homes,"Oct 28, 2020",7702000.0,Lodha Quality Homes,,,,
463,317.0,"Jul 01, 2023",,15741,1,1.0,1018649,0,19.2120456,,Majiwada,72.9866594,Corazon Homes,"Oct 28, 2020",4650000.0,Lodha Quality Homes,,,,
464,2040.0,0,,19117,4,4.0,793368,1,19.233895,1,Thane West,72.987559,Corazon Homes,"Oct 28, 2020",39000000.0,Lodha Sterling,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
465,1102.0,0,,14973,3,3.0,289759,1,19.233686,1,Kolshet Road,72.988423,Corazon Homes,"Nov 16, 2020",15204294.0,Lodha Amara,,,,
466,453.0,0,,15510,2,1.0,289759,1,19.233686,1,Kolshet Road,72.988423,Corazon Homes,"Oct 28, 2020",5300000.0,Lodha Amara,,,,
467,1075.0,"Oct 01, 2021",,10673,3,3.0,502787,0,19.247825,,Anjurdive,73.052334,Corazon Homes,"Nov 16, 2020",9550000.0,Lodha Upper Thane,,,,
468,486.0,"Oct 01, 2021",,9841,1,1.0,502787,0,19.247825,,Anjurdive,73.052334,Corazon Homes,"Oct 28, 2020",4785000.0,Lodha Upper Thane,,,,
469,1115.0,"Jun 01, 2021",,16056,3,3.0,761415,0,19.22581,,Balkum,72.994172,Corazon Homes,"Nov 16, 2020",16970300.0,Dosti West County,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
470,822.0,0,,16909,,2.0,793368,0,19.233895,,Thane West,72.987559,Corazon Homes,"Oct 28, 2020",12000000.0,Lodha Sterling,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
471,615.802719,"Apr 01, 2024",,12893,,2.0,895687,0,19.271207,,Kashigaon,72.889097,JAYA HOMES,"Oct 24, 2020",7800000.0,Sonam Indradhanush,Mira Road,4.98,1.6666666666666667,3.9666666666666663
