,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
0,1015.0,"Mar 01, 2021",,7500,,2.0,1041722,0.0,12.99002,,Adambakkam,80.203512,AceserTech Private Limited,"Nov 16, 2020",7612500.0,Athreyas Annapoorni,Adambakkam,4.73,1.4444444444444444,3.9111111111111105
1,1421.0,"Sep 01, 2021",,5400,,2.0,496667,0.0,13.083122,,Nolambur,80.160945,Casagrand Builder Private Limited,"Nov 16, 2020",7673400.0,Casagrand Crescendo,Mogappair,4.79,1.7777777777777777,3.8333333333333335
2,1735.0,"Jun 01, 2022",,8299,,2.0,1013258,0.0,12.970183,,Perungudi,80.249807,Appaswamy Real Estate,"Nov 16, 2020",14398765.0,Appaswamy Altezza,Perungudi,4.83,2.2222222222222223,4.1
3,2269.0,"Jun 01, 2022",,8299,,3.0,1013258,0.0,12.970183,,Perungudi,80.249807,Appaswamy Real Estate,"Nov 03, 2020",18830431.0,Appaswamy Altezza,Perungudi,4.83,2.2222222222222223,4.1
4,942.0,0,1,17750,2,2.0,95134,1.0,12.996676,1,Adyar,80.254938,NAVIN HOUSING & PROPERTIES (P) LTD,"Nov 13, 2020",16720500.0,Navin Septem,Thiruvanmiyur,5.0,2.3333333333333335,4.188888888888889
5,1480.0,0,3,6072,3,3.0,36140,1.0,13.131774,1,Moolakadai,80.241229,NAVIN HOUSING & PROPERTIES (P) LTD,"Nov 11, 2020",8986560.0,Navins Whiteberry,Perambur,3.2,1.1111111111111112,3.822222222222222
6,1269.0,0,,4500,2,2.0,56122,1.0,12.968266,1,Pammal,80.129825,Appaswamy Real Estate,"Aug 19, 2020",5710500.0,Appaswamy The Bloomingdale,Pallavaram,4.45,1.8888888888888888,4.0
7,1345.0,"Sep 01, 2021",,4499,3,3.0,1047704,0.0,13.108292,,Ambattur,80.159248,GP Homes Private Limited,"Oct 05, 2020",6051155.0,GP Fern Breeze,Ambattur,4.69,1.3333333333333333,3.8777777777777778
8,2581.0,"Oct 01, 2020",3,5500,4,4.0,503639,1.0,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,"Oct 06, 2020",14195500.0,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.5555555555555554,4.011111111111111
9,912.0,"Aug 01, 2021",,5496,,2.0,1042495,0.0,13.121278,,Korattur,80.189194,GP Homes Private Limited,"Oct 08, 2020",5015088.0,GP Imperial,Ambattur,4.69,1.3333333333333333,3.8777777777777778
10,1470.0,"Oct 01, 2020",1,5500,2,2.0,503639,1.0,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,"Nov 16, 2020",8085000.0,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.5555555555555554,4.011111111111111
11,2418.0,"Oct 01, 2020",2,5500,3,3.0,503639,1.0,12.875688,1,Semmenchery,80.226556,Appaswamy Real Estate,"Oct 06, 2020",13299000.0,Appaswamy Splendour,Old Mahabalipuram Road (OMR),4.55,2.5555555555555554,4.011111111111111
12,1517.0,0,1,11300,2,3.0,453695,1.0,13.050222,1,Vadapalani,80.211575,Appaswamy Real Estate,"Nov 16, 2020",17142100.0,Appaswamy Trellis,Vadapalani,4.98,2.6666666666666665,4.088888888888889
13,1480.0,"Apr 01, 2022",,4499,3,3.0,1047431,1.0,13.008598,1,Porur,80.135745,Kochar Homes Private Limited,"Nov 16, 2020",6658520.0,Kochar Neetu Arjun Garden,Porur,4.73,2.111111111111111,4.0
14,1552.0,0,1,4500,3,3.0,56122,1.0,12.968266,1,Pammal,80.129825,Appaswamy Real Estate,"Aug 19, 2020",6984000.0,Appaswamy The Bloomingdale,Pallavaram,4.45,1.8888888888888888,4.0
15,1240.0,"Apr 01, 2022",,4499,2,2.0,1047431,1.0,13.008598,1,Porur,80.135745,Kochar Homes Private Limited,"Nov 12, 2020",5578760.0,Kochar Neetu Arjun Garden,Porur,4.73,2.111111111111111,4.0
16,1395.0,"Jan 01, 2022",,3298,3,3.0,211183,0.0,12.785505,,Kelambakkam,80.211418,Advaita Homes,"Nov 04, 2020",4602105.0,Advaita Blossom,Kelambakkam,3.19,1.5555555555555556,3.644444444444445
17,1002.0,"Jan 01, 2022",,3299,1,1.0,211183,0.0,12.785505,,Kelambakkam,80.211418,Advaita Homes,"Nov 04, 2020",3305598.0,Advaita Blossom,Kelambakkam,3.19,1.5555555555555556,3.644444444444445
18,1297.0,"Jan 01, 2022",,3298,2,2.0,211183,0.0,12.785505,,Kelambakkam,80.211418,Advaita Homes,"Nov 04, 2020",4278803.0,Advaita Blossom,Kelambakkam,3.19,1.5555555555555556,3.644444444444445
19,1484.0,"Dec 01, 2020",3,5800,3,3.0,774821,1.0,12.90682,1,Medavakkam,80.183045,NAVIN HOUSING & PROPERTIES (P) LTD,"Nov 11, 2020",8607200.0,Navins Starwood Towers 2,Medavakkam,4.63,1.8888888888888888,3.7999999999999994
20,955.0,"Dec 01, 2023",,6988,2,2.0,1048736,1.0,12.915054,1,East Tambaram,80.136989,Dac Promoters,"Oct 13, 2020",6693023.0,Dac Akshar Pushkar,Selaiyur,4.65,2.0,3.9555555555555557
21,861.0,0,,6574,2,2.0,904056,0.0,13.086343,,Pallavaram,80.20864,Dac Promoters,"Oct 13, 2020",5631877.0,DAC Vardhini And Varshini,Anna Nagar West,4.99,2.2222222222222223,4.122222222222223
