,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
85,1290.0,"Jun 01, 2022",2,5499,2,2.0,1036715,1.0,13.018888,1,Whitefield,77.761701,United Projects,"Oct 14, 2020",7093710.0,United Dreams,Whitefield,4.96,2.888888888888889,4.188888888888888
86,888.0,"Dec 01, 2020",,3435,2,2.0,1032406,1.0,12.870441,1,Sompura,77.772975,ARS PROPERTIES,"Nov 09, 2020",3051000.0,ARS Green Villae Rosaceae,Sarjapur Road,5.0,2.888888888888889,4.177777777777778
87,2388.0,"Oct 01, 2021",,6532,,4.0,492453,0.0,13.096497,,Yelahanka New Town,77.573399,Raja Housing Limited,"Oct 20, 2020",15600000.0,Raja Melrose,Yelahanka,1.5,1.0,3.2
88,1219.0,"Dec 01, 2020",2,3436,2,3.0,1032406,1.0,12.870441,1,Sompura,77.772975,ARS PROPERTIES,"Nov 09, 2020",4188484.0,ARS Green Villae Rosaceae,Sarjapur Road,5.0,2.888888888888889,4.177777777777778
89,1770.0,"Jun 01, 2021",,5250,3,3.0,764482,1.0,12.878719,1,Bommanahalli,77.637658,S.B. Urbanscapes,"Oct 28, 2020",9292500.0,S B Temple Tree,Bommanahalli,4.32,1.7777777777777777,4.011111111111111
90,1595.0,"Aug 01, 2023",,4999,3,3.0,212931,0.0,12.964414,,Nagondanahalli,77.757499,United Developers,"Nov 10, 2020",7973405.0,United Sai Silicon City,Whitefield,4.96,2.888888888888889,4.188888888888888
91,2277.0,"Dec 01, 2024",,4899,4,4.0,1048241,1.0,13.077647,1,Chikkagubbi,77.657922,Casagrand Builder Private Limited,"Nov 11, 2020",11155023.0,Casagrand Boulevard,Hennur,4.71,1.5555555555555556,3.822222222222223
92,1575.0,"Jun 01, 2021",,5250,2,2.0,764482,1.0,12.878719,1,Bommanahalli,77.637658,S.B. Urbanscapes,"Oct 28, 2020",8268750.0,S B Temple Tree,Bommanahalli,4.32,1.7777777777777777,4.011111111111111
93,1250.0,"Aug 01, 2023",,4999,2,2.0,212931,0.0,12.964414,,Nagondanahalli,77.757499,United Developers,"Nov 10, 2020",6248750.0,United Sai Silicon City,Whitefield,4.96,2.888888888888889,4.188888888888888
94,1248.0,"Oct 01, 2021",,6511,,2.0,492453,0.0,13.096497,,Yelahanka New Town,77.573399,Raja Housing Limited,"Oct 20, 2020",8100000.0,Raja Melrose,Yelahanka,1.5,1.0,3.2
95,756.54,"Nov 01, 2021",1,8563,2,2.0,1027604,1.0,12.847065,1,Doddathoguru,77.653635,V. VENTURE,"Oct 27, 2020",6067688.0,V Venture Eva,Electronic City,4.32,1.7777777777777777,4.011111111111111
96,2180.0,0,3,6060,3,4.0,12904,1.0,12.859553,1,Begur Road,77.615132,SNN Builders,"Sep 05, 2020",13210800.0,SNN Raj Serenity,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
97,3650.0,0,,6883,,4.0,94222,0.0,12.853213,,Electronic City,77.678311,SNN Builders,"Sep 05, 2020",24892587.0,SNN Raj Greenbay,Electronic City,4.32,1.7777777777777777,4.011111111111111
98,1880.0,0,2,6110,3,3.0,12904,1.0,12.859553,1,Begur Road,77.615132,SNN Builders,"Nov 15, 2020",11476400.0,SNN Raj Serenity,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
99,1940.0,0,2,6470,4,3.0,94222,1.0,12.853213,1,Electronic City,77.678311,SNN Builders,"Oct 27, 2020",12447080.0,SNN Raj Greenbay,Electronic City,4.32,1.7777777777777777,4.011111111111111
100,922.0,"Feb 01, 2021",,7257,3,3.0,1005641,0.0,12.866326,,Suraksha Nagar,77.624063,Rainvas Infraa,"Aug 11, 2020",6785793.0,Rain bow Oaks,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
